#=====================================================
# File created:        Sat-09-Mar-2024-at-07-13-10PM
# Size of lattice:     100x100
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        6.392401
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10022.0926  0.2552 
   00001    0.6728  -14956.1538  0.2505 
   00002    0.6205  -18074.0930  0.2552 
   00003    0.5818  -20489.2191  0.2524 
   00004    0.5562  -22129.7489  0.2523 
   00005    0.5373  -23442.3913  0.2566 
   00006    0.5249  -24634.9526  0.2602 
   00007    0.5064  -25446.5566  0.2566 
   00008    0.4940  -26105.5767  0.2555 
   00009    0.4915  -26696.9502  0.2521 
   00010    0.4811  -27225.9375  0.2524 
   00011    0.4769  -27754.3853  0.2546 
   00012    0.4804  -28212.8752  0.2568 
   00013    0.4650  -28569.9350  0.2567 
   00014    0.4660  -28833.2423  0.2561 
   00015    0.4625  -29148.2188  0.2620 
   00016    0.4576  -29517.1753  0.2595 
   00017    0.4551  -29716.7469  0.2612 
   00018    0.4522  -29959.8323  0.2648 
   00019    0.4433  -30077.9736  0.2650 
   00020    0.4439  -30317.1175  0.2685 
   00021    0.4483  -30451.4498  0.2647 
   00022    0.4501  -30694.0930  0.2626 
   00023    0.4464  -30752.0217  0.2691 
   00024    0.4389  -30956.6589  0.2713 
   00025    0.4390  -31021.0514  0.2703 
   00026    0.4471  -31124.0282  0.2695 
   00027    0.4394  -31270.6285  0.2710 
   00028    0.4415  -31389.4031  0.2722 
   00029    0.4319  -31505.0925  0.2733 
   00030    0.4464  -31572.6788  0.2754 
   00031    0.4392  -31538.0274  0.2787 
   00032    0.4324  -31607.4693  0.2733 
   00033    0.4331  -31666.5674  0.2740 
   00034    0.4319  -31641.3041  0.2761 
   00035    0.4328  -31723.2706  0.2760 
   00036    0.4283  -31786.1474  0.2729 
   00037    0.4302  -31813.8424  0.2703 
   00038    0.4319  -31806.6879  0.2714 
   00039    0.4305  -31916.6179  0.2743 
   00040    0.4368  -31959.4999  0.2732 
   00041    0.4324  -31982.9378  0.2744 
   00042    0.4287  -31974.2876  0.2778 
   00043    0.4275  -32065.6334  0.2783 
   00044    0.4279  -32090.1657  0.2752 
   00045    0.4176  -32201.0460  0.2765 
   00046    0.4287  -32181.4210  0.2779 
   00047    0.4238  -32234.1973  0.2775 
   00048    0.4301  -32268.6117  0.2811 
   00049    0.4294  -32481.5416  0.2820 
   00050    0.4195  -32519.9397  0.2843 
