#=====================================================
# File created:        Mon-11-Mar-2024-at-05-06-34PM
# Size of lattice:     50x50
# Number of MC steps:  25
# Reduced temperature: 0.500
# Run time (s):        0.516371
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2573.7495  0.2588 
   00001    0.6632   -3710.6174  0.2753 
   00002    0.6216   -4453.9927  0.2814 
   00003    0.5708   -5007.9740  0.2816 
   00004    0.5560   -5518.1321  0.2751 
   00005    0.5496   -5822.8337  0.2785 
   00006    0.5348   -6060.9108  0.2780 
   00007    0.5132   -6326.1718  0.2789 
   00008    0.4928   -6478.5221  0.2847 
   00009    0.4912   -6603.2394  0.2899 
   00010    0.5024   -6713.1885  0.2953 
   00011    0.4888   -6843.4252  0.2926 
   00012    0.4808   -6966.2483  0.2918 
   00013    0.4688   -7097.1104  0.2925 
   00014    0.4804   -7170.3440  0.2939 
   00015    0.4620   -7270.7316  0.2932 
   00016    0.4720   -7344.9254  0.2965 
   00017    0.4692   -7369.3567  0.2977 
   00018    0.4580   -7423.9781  0.3003 
   00019    0.4240   -7511.9871  0.3006 
   00020    0.4516   -7580.3318  0.3038 
   00021    0.4520   -7594.0735  0.3116 
   00022    0.4468   -7647.7238  0.3089 
   00023    0.4432   -7675.7564  0.3155 
   00024    0.4324   -7715.7001  0.3187 
   00025    0.4276   -7712.8248  0.3257 
