#=====================================================
# File created:        Thu-07-Mar-2024-at-02-42-13PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.636354
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2668.4874  0.2854 
   00001    0.6796   -3797.3356  0.2844 
   00002    0.6328   -4562.4931  0.2900 
   00003    0.5848   -5169.2288  0.2990 
   00004    0.5436   -5628.2273  0.3092 
   00005    0.5280   -5933.2307  0.3153 
   00006    0.5244   -6215.3870  0.3154 
   00007    0.5092   -6508.2466  0.3095 
   00008    0.4928   -6674.7145  0.3076 
   00009    0.4932   -6803.6474  0.3121 
   00010    0.4768   -6912.2721  0.3110 
   00011    0.4856   -7060.1506  0.3139 
   00012    0.4740   -7111.1057  0.3172 
   00013    0.4664   -7227.0882  0.3199 
   00014    0.4580   -7299.8387  0.3210 
   00015    0.4552   -7393.3557  0.3172 
   00016    0.4436   -7436.2450  0.3235 
   00017    0.4484   -7483.6391  0.3272 
   00018    0.4340   -7559.6448  0.3281 
   00019    0.4588   -7596.9975  0.3321 
   00020    0.4556   -7642.3744  0.3266 
   00021    0.4480   -7679.9783  0.3166 
   00022    0.4576   -7704.5149  0.3075 
   00023    0.4244   -7767.0856  0.3041 
   00024    0.4392   -7778.0260  0.3018 
   00025    0.4300   -7793.3835  0.2994 
   00026    0.4344   -7824.9252  0.3011 
   00027    0.4468   -7856.1977  0.3033 
   00028    0.4356   -7914.3908  0.3026 
   00029    0.4404   -7904.0081  0.3037 
   00030    0.4336   -7927.8212  0.3028 
   00031    0.4376   -7962.1824  0.3071 
   00032    0.4480   -7943.7170  0.3009 
   00033    0.4248   -7902.1016  0.2930 
   00034    0.4120   -7962.8361  0.2973 
   00035    0.4324   -7945.0118  0.2995 
   00036    0.4344   -8028.0943  0.2997 
   00037    0.4260   -8056.6065  0.2963 
   00038    0.4416   -8036.5596  0.2987 
   00039    0.4480   -8117.0055  0.2956 
   00040    0.4204   -8166.0937  0.2979 
   00041    0.4308   -8147.5185  0.2955 
   00042    0.4324   -8111.4736  0.2891 
   00043    0.4168   -8106.7480  0.2957 
   00044    0.4092   -8118.6636  0.2932 
   00045    0.4236   -8155.4141  0.2951 
   00046    0.4192   -8185.0852  0.2957 
   00047    0.4204   -8203.9083  0.2988 
   00048    0.4332   -8218.7742  0.2993 
   00049    0.4384   -8200.8915  0.3001 
   00050    0.4280   -8229.5232  0.3023 
