#=====================================================
# File created:        Mon-11-Mar-2024-at-03-27-27PM
# Size of lattice:     50x50
# Number of MC steps:  150
# Reduced temperature: 0.500
# Run time (s):        4.847820
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2488.4380  0.2764 
   00001    0.6820   -3762.3424  0.2819 
   00002    0.6244   -4514.2847  0.2858 
   00003    0.5672   -5116.7433  0.2962 
   00004    0.5552   -5574.9314  0.2965 
   00005    0.5144   -5912.2424  0.3106 
   00006    0.5060   -6201.0483  0.3204 
   00007    0.5148   -6419.1818  0.3251 
   00008    0.4844   -6643.8636  0.3364 
   00009    0.4908   -6862.1582  0.3379 
   00010    0.4844   -7036.2084  0.3451 
   00011    0.4784   -7190.2960  0.3454 
   00012    0.4556   -7210.1599  0.3559 
   00013    0.4432   -7305.1776  0.3528 
   00014    0.4648   -7404.8194  0.3563 
   00015    0.4428   -7497.1913  0.3631 
   00016    0.4268   -7550.8556  0.3639 
   00017    0.4412   -7600.1938  0.3638 
   00018    0.4420   -7604.7374  0.3735 
   00019    0.4448   -7602.5732  0.3727 
   00020    0.4552   -7694.4895  0.3719 
   00021    0.4320   -7681.7067  0.3761 
   00022    0.4548   -7782.7754  0.3814 
   00023    0.4496   -7784.8317  0.3830 
   00024    0.4296   -7798.8926  0.3755 
   00025    0.4284   -7801.2535  0.3755 
   00026    0.4300   -7820.3156  0.3780 
   00027    0.4304   -7846.8807  0.3786 
   00028    0.4276   -7851.4734  0.3781 
   00029    0.4384   -7882.7165  0.3811 
   00030    0.4224   -7888.8554  0.3808 
   00031    0.4396   -7918.7251  0.3780 
   00032    0.4204   -7949.2900  0.3807 
   00033    0.4368   -7981.2793  0.3797 
   00034    0.4248   -7950.5357  0.3810 
   00035    0.4308   -7985.5657  0.3798 
   00036    0.4184   -8031.7633  0.3809 
   00037    0.4272   -8029.3348  0.3796 
   00038    0.4376   -8008.2870  0.3792 
   00039    0.4348   -8011.6313  0.3781 
   00040    0.4392   -8056.2288  0.3725 
   00041    0.4428   -8064.6394  0.3775 
   00042    0.4220   -8098.7305  0.3773 
   00043    0.4288   -8129.1474  0.3796 
   00044    0.4136   -8100.4167  0.3835 
   00045    0.4400   -8136.7026  0.3824 
   00046    0.4120   -8169.2345  0.3773 
   00047    0.3964   -8221.1754  0.3767 
   00048    0.4216   -8226.5397  0.3715 
   00049    0.4268   -8198.8385  0.3762 
   00050    0.4128   -8174.3366  0.3825 
   00051    0.4140   -8177.1905  0.3822 
   00052    0.4364   -8168.4594  0.3764 
   00053    0.4224   -8139.3273  0.3701 
   00054    0.4260   -8174.8021  0.3701 
   00055    0.4468   -8201.0040  0.3676 
   00056    0.4096   -8211.7521  0.3696 
   00057    0.4312   -8124.4151  0.3753 
   00058    0.4232   -8131.1146  0.3744 
   00059    0.4228   -8120.9993  0.3726 
   00060    0.4200   -8195.7822  0.3785 
   00061    0.4320   -8170.8870  0.3829 
   00062    0.4224   -8167.3239  0.3831 
   00063    0.4200   -8167.2802  0.3883 
   00064    0.4440   -8154.3689  0.3907 
   00065    0.4204   -8191.1585  0.3940 
   00066    0.4136   -8214.7975  0.3905 
   00067    0.4296   -8191.1569  0.3930 
   00068    0.4248   -8190.2576  0.3953 
   00069    0.4304   -8175.8633  0.3933 
   00070    0.4304   -8246.5581  0.4034 
   00071    0.4140   -8269.1656  0.4051 
   00072    0.4292   -8270.5728  0.4030 
