#=====================================================
# File created:        Sun-03-Mar-2024-at-12-58-57PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.700466
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2513.8429  0.2610 
   00001    0.6832   -3680.5039  0.2658 
   00002    0.6176   -4513.8997  0.2662 
   00003    0.5784   -5039.2461  0.2824 
   00004    0.5604   -5416.4337  0.2917 
   00005    0.5376   -5776.8578  0.2943 
   00006    0.5248   -6059.4605  0.2916 
   00007    0.5176   -6263.6481  0.2958 
   00008    0.5200   -6508.2788  0.3026 
   00009    0.5220   -6684.7668  0.3111 
   00010    0.4848   -6852.9295  0.3133 
   00011    0.4820   -6956.9181  0.3205 
   00012    0.4664   -7078.9463  0.3249 
   00013    0.4768   -7180.1470  0.3321 
   00014    0.4692   -7284.0760  0.3428 
   00015    0.4588   -7343.7406  0.3465 
   00016    0.4452   -7403.3985  0.3433 
   00017    0.4612   -7472.4989  0.3486 
   00018    0.4416   -7499.1592  0.3543 
   00019    0.4556   -7542.2260  0.3533 
   00020    0.4544   -7610.8104  0.3559 
   00021    0.4308   -7636.2644  0.3590 
   00022    0.4416   -7658.5384  0.3657 
   00023    0.4464   -7768.1110  0.3705 
   00024    0.4472   -7767.0919  0.3683 
   00025    0.4296   -7826.5764  0.3762 
   00026    0.4380   -7830.8025  0.3811 
   00027    0.4408   -7858.6540  0.3849 
   00028    0.4436   -7919.2701  0.3823 
   00029    0.4464   -7944.9448  0.3841 
   00030    0.4428   -7960.1072  0.3918 
   00031    0.4388   -8002.5283  0.3973 
   00032    0.4168   -8022.6793  0.3993 
   00033    0.4272   -8062.7349  0.4060 
   00034    0.4232   -8094.5560  0.4117 
   00035    0.4360   -8125.5543  0.4051 
   00036    0.4228   -8132.3957  0.4000 
   00037    0.4260   -8175.9827  0.4027 
   00038    0.4124   -8162.5727  0.4033 
   00039    0.4100   -8171.9858  0.3971 
   00040    0.4112   -8183.8814  0.3999 
   00041    0.4284   -8143.1591  0.4129 
   00042    0.4304   -8120.0507  0.4139 
   00043    0.4348   -8078.9737  0.4092 
   00044    0.4184   -8104.4831  0.4028 
   00045    0.4056   -8188.2522  0.4109 
   00046    0.4204   -8240.1438  0.4126 
   00047    0.4216   -8280.7857  0.4145 
   00048    0.4180   -8255.7960  0.4108 
   00049    0.4312   -8230.5733  0.4133 
   00050    0.4288   -8211.3831  0.4254 
