#=====================================================
# File created:        Wed-06-Mar-2024-at-04-13-58PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.821750
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2471.5818  0.2584 
   00001    0.6824   -2633.5970  0.2587 
   00002    0.6576   -2588.7925  0.2632 
   00003    0.6592   -2617.2024  0.2770 
   00004    0.6408   -2499.6756  0.2564 
   00005    0.6688   -2538.7085  0.2590 
   00006    0.6772   -2639.9887  0.2612 
   00007    0.6360   -2490.8842  0.2660 
   00008    0.6620   -2468.3954  0.2613 
   00009    0.6752   -2631.2043  0.2592 
   00010    0.6488   -2561.1583  0.2602 
   00011    0.6500   -2560.6172  0.2653 
   00012    0.6540   -2581.7637  0.2575 
   00013    0.6556   -2583.3866  0.2616 
   00014    0.6472   -2514.2800  0.2600 
   00015    0.6688   -2530.8717  0.2773 
   00016    0.6600   -2529.3785  0.2642 
   00017    0.6472   -2408.2910  0.2595 
   00018    0.6788   -2515.2810  0.2600 
   00019    0.6684   -2584.4049  0.2736 
   00020    0.6812   -2640.3401  0.2761 
   00021    0.6516   -2536.1101  0.2671 
   00022    0.6716   -2557.2757  0.2648 
   00023    0.6584   -2498.9610  0.2594 
   00024    0.6596   -2476.9459  0.2719 
   00025    0.6496   -2506.1085  0.2617 
   00026    0.6528   -2482.9658  0.2594 
   00027    0.6560   -2462.8271  0.2505 
   00028    0.6840   -2549.5781  0.2592 
   00029    0.6448   -2513.2384  0.2575 
   00030    0.6580   -2456.1432  0.2528 
   00031    0.6544   -2459.3550  0.2595 
   00032    0.6676   -2501.4876  0.2624 
   00033    0.6560   -2581.9383  0.2624 
   00034    0.6652   -2514.0223  0.2548 
   00035    0.6596   -2564.4653  0.2573 
   00036    0.6232   -2361.9505  0.2581 
   00037    0.6824   -2553.1136  0.2514 
   00038    0.6676   -2627.9591  0.2625 
   00039    0.6400   -2478.8506  0.2637 
   00040    0.6336   -2399.4597  0.2660 
   00041    0.6700   -2490.3913  0.2587 
   00042    0.6620   -2444.5833  0.2628 
   00043    0.6788   -2590.4390  0.2574 
   00044    0.6528   -2482.1426  0.2640 
   00045    0.6584   -2500.2554  0.2627 
   00046    0.6396   -2502.9661  0.2504 
   00047    0.6596   -2417.3301  0.2573 
   00048    0.6668   -2460.7880  0.2777 
   00049    0.6764   -2475.8893  0.2648 
   00050    0.6560   -2386.7355  0.2578 
