#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-56PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.679695
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2544.3689  0.2631 
   00001    0.6848   -3742.2126  0.2565 
   00002    0.6284   -4489.3790  0.2628 
   00003    0.5840   -5058.0032  0.2595 
   00004    0.5604   -5496.0702  0.2607 
   00005    0.5376   -5779.6385  0.2596 
   00006    0.5332   -6017.7912  0.2721 
   00007    0.5100   -6273.1923  0.2773 
   00008    0.5120   -6448.9541  0.2805 
   00009    0.4932   -6683.7970  0.2766 
   00010    0.4856   -6876.8097  0.2796 
   00011    0.4820   -7002.5420  0.2782 
   00012    0.4948   -7070.1589  0.2710 
   00013    0.4652   -7189.2011  0.2773 
   00014    0.4568   -7260.3738  0.2761 
   00015    0.4596   -7309.9274  0.2838 
   00016    0.4520   -7405.4278  0.2830 
   00017    0.4476   -7511.6282  0.2805 
   00018    0.4404   -7564.5381  0.2758 
   00019    0.4576   -7568.2467  0.2835 
   00020    0.4456   -7633.4764  0.2825 
   00021    0.4484   -7715.8148  0.2892 
   00022    0.4504   -7800.8277  0.2894 
   00023    0.4264   -7804.4414  0.2902 
   00024    0.4368   -7826.5961  0.2875 
   00025    0.4416   -7850.0024  0.2880 
   00026    0.4360   -7937.8514  0.2877 
   00027    0.4352   -7955.3604  0.2896 
   00028    0.4316   -8011.0155  0.2919 
   00029    0.4496   -8007.9173  0.2979 
   00030    0.4572   -8003.5112  0.2930 
   00031    0.4320   -8019.4484  0.2935 
   00032    0.4520   -8042.9075  0.2962 
   00033    0.4280   -8034.5715  0.2980 
   00034    0.4248   -7995.2709  0.2984 
   00035    0.4312   -8019.6658  0.2962 
   00036    0.4368   -8069.0664  0.2929 
   00037    0.4344   -8084.2246  0.2969 
   00038    0.4208   -8082.4992  0.3022 
   00039    0.4320   -8096.6692  0.2997 
   00040    0.4344   -8124.3767  0.3043 
   00041    0.4360   -8126.5331  0.3018 
   00042    0.4344   -8142.9972  0.3082 
   00043    0.4208   -8137.8012  0.3062 
   00044    0.4264   -8146.7595  0.3106 
   00045    0.4084   -8122.9961  0.3089 
   00046    0.4164   -8109.9566  0.3069 
   00047    0.4144   -8082.8219  0.3099 
   00048    0.4340   -8115.9097  0.3066 
   00049    0.4392   -8143.0740  0.2953 
   00050    0.4276   -8126.2123  0.3003 
