#=====================================================
# File created:        Sat-09-Mar-2024-at-05-28-09PM
# Size of lattice:     25x25
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.540375
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -564.1797  0.2621 
   00001    0.7152    -852.7573  0.2674 
   00002    0.6352   -1053.6265  0.2668 
   00003    0.5920   -1214.9505  0.2806 
   00004    0.5792   -1351.1547  0.2845 
   00005    0.5488   -1413.9231  0.3117 
   00006    0.4976   -1509.0389  0.3224 
   00007    0.4976   -1595.3212  0.3078 
   00008    0.5056   -1625.3104  0.3129 
   00009    0.5120   -1658.2853  0.3014 
   00010    0.4800   -1669.5260  0.2823 
   00011    0.4720   -1738.0645  0.2974 
   00012    0.4480   -1774.6954  0.3110 
   00013    0.5072   -1794.4102  0.3110 
   00014    0.4592   -1801.3440  0.3173 
   00015    0.4640   -1822.1216  0.3062 
   00016    0.4784   -1864.0042  0.2931 
   00017    0.5008   -1895.1117  0.2772 
   00018    0.4096   -1899.4518  0.2769 
   00019    0.4384   -1889.2493  0.2818 
   00020    0.4480   -1924.0333  0.2824 
   00021    0.4160   -1932.8516  0.2735 
   00022    0.4400   -1946.4638  0.2714 
   00023    0.4480   -1944.3761  0.2694 
   00024    0.4224   -1944.2094  0.2695 
   00025    0.4640   -1943.8770  0.2675 
   00026    0.4128   -1963.0410  0.2632 
   00027    0.4320   -1981.5884  0.2552 
   00028    0.4064   -1999.6720  0.2589 
   00029    0.4592   -1994.7734  0.2581 
   00030    0.4384   -1992.8580  0.2762 
   00031    0.4128   -1997.8106  0.2804 
   00032    0.4192   -2011.7868  0.2644 
   00033    0.4032   -2014.8476  0.2617 
   00034    0.4112   -2018.9310  0.2695 
   00035    0.4112   -2027.6067  0.2804 
   00036    0.3984   -2020.3409  0.2859 
   00037    0.4016   -2035.2704  0.2993 
   00038    0.4608   -2028.6787  0.2920 
   00039    0.4496   -2036.0646  0.2955 
   00040    0.4448   -2059.6590  0.2696 
   00041    0.4224   -2059.5116  0.2852 
   00042    0.4576   -2062.2895  0.2696 
   00043    0.4080   -2071.9073  0.2704 
   00044    0.4112   -2083.8837  0.2764 
   00045    0.4032   -2069.0695  0.2670 
   00046    0.4016   -2052.2279  0.2657 
   00047    0.3904   -2044.9445  0.2640 
   00048    0.4304   -2059.6908  0.2648 
   00049    0.4064   -2054.3113  0.2648 
   00050    0.4240   -2064.7350  0.2779 
