#=====================================================
# File created:        Fri-08-Mar-2024-at-02-59-34PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.734541
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2450.5712  0.2566 
   00001    34.2200   -3680.8469  0.2712 
   00002    30.7200   -4524.5076  0.2726 
   00003    28.7800   -5131.1453  0.2809 
   00004    28.0000   -5572.7278  0.2869 
   00005    26.9000   -5889.1672  0.2944 
   00006    25.6600   -6187.0277  0.2977 
   00007    25.4800   -6390.9235  0.3054 
   00008    24.6200   -6619.5554  0.3086 
   00009    24.8000   -6798.8941  0.3084 
   00010    24.2800   -6963.7217  0.3141 
   00011    23.7400   -7032.9264  0.3186 
   00012    22.4000   -7175.2116  0.3236 
   00013    22.1000   -7244.6659  0.3276 
   00014    23.3200   -7314.3424  0.3277 
   00015    23.2000   -7417.6463  0.3357 
   00016    22.1600   -7461.5862  0.3451 
   00017    22.6800   -7517.2442  0.3402 
   00018    22.2200   -7594.3262  0.3491 
   00019    22.8000   -7615.3776  0.3485 
   00020    21.7600   -7671.7824  0.3597 
   00021    22.1400   -7698.9665  0.3667 
   00022    21.7200   -7740.9659  0.3635 
   00023    22.0000   -7760.6748  0.3661 
   00024    21.7200   -7743.9341  0.3670 
   00025    22.0800   -7804.9748  0.3659 
   00026    21.6600   -7826.0961  0.3656 
   00027    22.6000   -7859.3832  0.3753 
   00028    22.5800   -7877.0325  0.3788 
   00029    21.4400   -7887.6198  0.3801 
   00030    22.2800   -7934.3538  0.3804 
   00031    21.5800   -8011.6655  0.3897 
   00032    21.4000   -8024.9851  0.3906 
   00033    21.4000   -8082.1059  0.3992 
   00034    22.3600   -8140.3283  0.3966 
   00035    20.9600   -8096.1895  0.4000 
   00036    21.8400   -8099.2692  0.3979 
   00037    21.1200   -8105.1123  0.3888 
   00038    22.0200   -8125.2341  0.3934 
   00039    21.5000   -8138.1085  0.3933 
   00040    20.9000   -8151.3583  0.4024 
   00041    21.2200   -8153.6323  0.3996 
   00042    21.9600   -8114.2552  0.4052 
   00043    21.9000   -8054.0620  0.4082 
   00044    20.9800   -8103.9377  0.3991 
   00045    21.7800   -8140.4513  0.3922 
   00046    21.0400   -8136.3090  0.3920 
   00047    21.0400   -8155.0618  0.3978 
   00048    20.4000   -8195.7165  0.3979 
   00049    20.7000   -8151.7745  0.3913 
   00050    21.1600   -8169.5745  0.3989 
