#=====================================================
# File created:        Mon-11-Mar-2024-at-05-19-03PM
# Size of lattice:     75x75
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.061618
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5554.9471  0.2585 
   00001    0.6884   -8316.2999  0.2680 
   00002    0.6274  -10132.0055  0.2784 
   00003    0.5776  -11467.7359  0.2754 
   00004    0.5673  -12456.6497  0.2709 
   00005    0.5360  -13176.3623  0.2690 
   00006    0.5236  -13947.2081  0.2713 
   00007    0.5257  -14441.3673  0.2711 
   00008    0.4933  -14795.1304  0.2696 
   00009    0.4832  -15131.4189  0.2695 
   00010    0.4804  -15414.5961  0.2680 
   00011    0.4832  -15594.3235  0.2666 
   00012    0.4786  -15910.6248  0.2653 
   00013    0.4716  -16130.7592  0.2700 
   00014    0.4683  -16286.3556  0.2717 
   00015    0.4709  -16416.9781  0.2737 
   00016    0.4578  -16553.0109  0.2726 
   00017    0.4530  -16667.9838  0.2771 
   00018    0.4560  -16799.2426  0.2840 
   00019    0.4446  -16913.3354  0.2821 
   00020    0.4496  -17003.5504  0.2788 
   00021    0.4473  -17125.1055  0.2815 
   00022    0.4546  -17171.2455  0.2850 
   00023    0.4441  -17229.8253  0.2874 
   00024    0.4434  -17395.1959  0.2841 
   00025    0.4370  -17444.0065  0.2847 
   00026    0.4409  -17575.9626  0.2879 
   00027    0.4380  -17572.4634  0.2856 
   00028    0.4361  -17644.4276  0.2860 
   00029    0.4423  -17728.5744  0.2864 
   00030    0.4309  -17711.0956  0.2845 
   00031    0.4405  -17671.3343  0.2875 
   00032    0.4357  -17784.3024  0.2888 
   00033    0.4377  -17830.6408  0.2899 
   00034    0.4348  -17909.1434  0.2888 
   00035    0.4430  -17998.7266  0.2921 
   00036    0.4334  -17989.9699  0.2921 
   00037    0.4267  -18010.5585  0.2943 
   00038    0.4272  -18032.9330  0.2909 
   00039    0.4400  -18020.2610  0.2889 
   00040    0.4263  -18017.9792  0.2888 
   00041    0.4213  -18014.4845  0.2939 
   00042    0.4416  -18066.5449  0.2891 
   00043    0.4356  -18084.3472  0.2892 
   00044    0.4238  -18039.4653  0.2933 
   00045    0.4249  -18093.1241  0.2904 
   00046    0.4293  -18096.8435  0.2935 
   00047    0.4370  -18106.7335  0.2961 
   00048    0.4156  -18143.2898  0.2982 
   00049    0.4242  -18171.4531  0.3008 
   00050    0.4254  -18203.0850  0.2958 
