#=====================================================
# File created:        Sat-09-Mar-2024-at-06-00-58PM
# Size of lattice:     75x75
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.281321
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5769.7451  0.2576 
   00001    0.6773   -8377.7480  0.2596 
   00002    0.6140  -10249.7744  0.2552 
   00003    0.5899  -11453.8105  0.2585 
   00004    0.5529  -12373.9561  0.2555 
   00005    0.5428  -13123.8418  0.2529 
   00006    0.5250  -13606.9512  0.2619 
   00007    0.5118  -14111.1504  0.2685 
   00008    0.4940  -14591.5801  0.2693 
   00009    0.4878  -15018.6328  0.2685 
   00010    0.4704  -15373.9561  0.2654 
   00011    0.4763  -15715.9580  0.2659 
   00012    0.4779  -15980.6289  0.2690 
   00013    0.4695  -16161.1982  0.2669 
   00014    0.4642  -16258.9580  0.2637 
   00015    0.4752  -16396.9023  0.2663 
   00016    0.4640  -16475.7539  0.2670 
   00017    0.4548  -16693.0645  0.2702 
   00018    0.4516  -16861.1113  0.2794 
   00019    0.4498  -16970.1758  0.2837 
   00020    0.4505  -17025.9004  0.2849 
   00021    0.4434  -17098.4355  0.2816 
   00022    0.4372  -17229.1953  0.2847 
   00023    0.4516  -17285.2188  0.2859 
   00024    0.4500  -17352.5645  0.2802 
   00025    0.4402  -17351.7734  0.2794 
   00026    0.4389  -17374.7109  0.2758 
   00027    0.4521  -17435.3418  0.2759 
   00028    0.4299  -17552.7715  0.2781 
   00029    0.4384  -17615.5098  0.2787 
   00030    0.4336  -17577.9199  0.2804 
   00031    0.4460  -17629.6797  0.2846 
   00032    0.4258  -17695.3281  0.2844 
   00033    0.4455  -17818.6113  0.2845 
   00034    0.4446  -17794.6836  0.2873 
   00035    0.4222  -17809.9023  0.2886 
   00036    0.4181  -17848.5508  0.2933 
   00037    0.4372  -17882.8887  0.2894 
   00038    0.4356  -17904.9434  0.2867 
   00039    0.4348  -18011.8672  0.2916 
   00040    0.4354  -18072.4531  0.2963 
   00041    0.4320  -18058.7383  0.2994 
   00042    0.4313  -18114.1133  0.3001 
   00043    0.4324  -18033.9551  0.2989 
   00044    0.4279  -18064.7734  0.2975 
   00045    0.4366  -18140.1816  0.3023 
   00046    0.4158  -18255.4434  0.3008 
   00047    0.4190  -18240.9824  0.3015 
   00048    0.4299  -18201.2266  0.3031 
   00049    0.4180  -18271.2891  0.3031 
   00050    0.4194  -18311.2227  0.3100 
