#=====================================================
# File created:        Wed-06-Mar-2024-at-04-47-02PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.062083
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2508.8614  0.2612 
   00001    0.6752   -3785.9305  0.2806 
   00002    0.6280   -4523.3275  0.2695 
   00003    0.5804   -5063.7516  0.2722 
   00004    0.5564   -5518.7838  0.2788 
   00005    0.5608   -5877.1919  0.2777 
   00006    0.5316   -6200.1085  0.2890 
   00007    0.4960   -6392.7322  0.2859 
   00008    0.5100   -6577.5235  0.2865 
   00009    0.4988   -6786.3020  0.2846 
   00010    0.4796   -6904.6813  0.2817 
   00011    0.4728   -6987.1207  0.2906 
   00012    0.4580   -7114.1580  0.2897 
   00013    0.4544   -7256.6623  0.2938 
   00014    0.4476   -7325.4150  0.2932 
   00015    0.4444   -7348.3871  0.2934 
   00016    0.4564   -7363.5625  0.2943 
   00017    0.4588   -7435.2470  0.2995 
   00018    0.4540   -7454.3464  0.3076 
   00019    0.4460   -7555.3349  0.3133 
   00020    0.4308   -7590.9611  0.3237 
   00021    0.4496   -7651.9995  0.3282 
   00022    0.4440   -7647.7596  0.3280 
   00023    0.4536   -7668.5302  0.3310 
   00024    0.4280   -7706.6073  0.3270 
   00025    0.4468   -7696.3988  0.3314 
   00026    0.4424   -7751.9247  0.3359 
   00027    0.4468   -7846.4054  0.3334 
   00028    0.4356   -7897.7421  0.3301 
   00029    0.4332   -7899.0069  0.3257 
   00030    0.4428   -7925.1054  0.3264 
   00031    0.4264   -7914.5236  0.3255 
   00032    0.4396   -7940.2723  0.3262 
   00033    0.4208   -7946.8232  0.3246 
   00034    0.4340   -7953.4031  0.3226 
   00035    0.4160   -7999.7754  0.3224 
   00036    0.4356   -8004.5996  0.3213 
   00037    0.4220   -8034.7646  0.3242 
   00038    0.4420   -8029.8404  0.3281 
   00039    0.4160   -8065.5123  0.3197 
   00040    0.4296   -8080.6647  0.3157 
   00041    0.4284   -8056.4308  0.3143 
   00042    0.4300   -8061.7284  0.3165 
   00043    0.4392   -8056.1710  0.3164 
   00044    0.4228   -8108.5573  0.3172 
   00045    0.4152   -8124.8023  0.3157 
   00046    0.4364   -8095.3472  0.3146 
   00047    0.4144   -8128.2453  0.3142 
   00048    0.4396   -8170.5858  0.3212 
   00049    0.4364   -8157.0232  0.3235 
   00050    0.4200   -8145.7229  0.3292 
