#=====================================================
# File created:        Tue-05-Mar-2024-at-03-57-51PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.765796
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2523.4066  0.2526 
   00001    0.7008   -3803.6742  0.2623 
   00002    0.6084   -4575.0546  0.2605 
   00003    0.5824   -5132.3150  0.2540 
   00004    0.5688   -5565.4937  0.2649 
   00005    0.5140   -5900.2143  0.2693 
   00006    0.4992   -6183.9731  0.2817 
   00007    0.5160   -6366.1074  0.2795 
   00008    0.4892   -6571.7993  0.2804 
   00009    0.4760   -6718.9354  0.2752 
   00010    0.4692   -6827.2980  0.2726 
   00011    0.4796   -6918.5642  0.2787 
   00012    0.4492   -7092.3342  0.2702 
   00013    0.4756   -7226.2306  0.2739 
   00014    0.4560   -7298.8375  0.2738 
   00015    0.4696   -7348.6190  0.2657 
   00016    0.4424   -7419.6294  0.2607 
   00017    0.4556   -7548.1684  0.2645 
   00018    0.4524   -7583.3096  0.2659 
   00019    0.4432   -7628.8983  0.2542 
   00020    0.4472   -7733.4389  0.2563 
   00021    0.4412   -7754.0369  0.2598 
   00022    0.4480   -7796.4296  0.2624 
   00023    0.4400   -7811.4911  0.2617 
   00024    0.4300   -7836.9967  0.2607 
   00025    0.4352   -7860.5322  0.2558 
   00026    0.4276   -7901.2591  0.2584 
   00027    0.4320   -7910.3209  0.2524 
   00028    0.4356   -7910.0152  0.2596 
   00029    0.4360   -7953.9668  0.2539 
   00030    0.4196   -7933.0131  0.2567 
   00031    0.4364   -7977.3208  0.2577 
   00032    0.4272   -7989.0955  0.2599 
   00033    0.4416   -8003.0639  0.2542 
   00034    0.4280   -7966.3076  0.2553 
   00035    0.4468   -8037.7173  0.2624 
   00036    0.4236   -8036.6530  0.2677 
   00037    0.4320   -8084.7005  0.2609 
   00038    0.4400   -8095.5513  0.2557 
   00039    0.4252   -8093.9966  0.2576 
   00040    0.4420   -8083.3191  0.2618 
   00041    0.4376   -8116.0226  0.2679 
   00042    0.4324   -8114.9750  0.2756 
   00043    0.4256   -8104.7155  0.2806 
   00044    0.4352   -8143.5405  0.2809 
   00045    0.4156   -8161.0017  0.2806 
   00046    0.4376   -8131.0910  0.2763 
   00047    0.4272   -8125.0642  0.2691 
   00048    0.4084   -8090.4575  0.2664 
   00049    0.4292   -8123.8747  0.2656 
   00050    0.4416   -8133.5862  0.2666 
