#=====================================================
# File created:        Wed-06-Mar-2024-at-02-58-22PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.317504
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2552.2093  0.2736 
   00001    0.6720   -3734.2435  0.2994 
   00002    0.6148   -4531.1193  0.3094 
   00003    0.5828   -5083.4222  0.3183 
   00004    0.5460   -5512.3065  0.3141 
   00005    0.5456   -5862.0421  0.3289 
   00006    0.5320   -6128.8680  0.3334 
   00007    0.4984   -6381.4475  0.3340 
   00008    0.5052   -6521.2053  0.3320 
   00009    0.4932   -6639.6075  0.3409 
   00010    0.4920   -6766.8849  0.3389 
   00011    0.4712   -6853.3080  0.3311 
   00012    0.4644   -6953.4447  0.3299 
   00013    0.4832   -7107.7124  0.3374 
   00014    0.4448   -7187.8600  0.3463 
   00015    0.4544   -7235.0711  0.3552 
   00016    0.4672   -7326.5968  0.3570 
   00017    0.4496   -7326.0399  0.3583 
   00018    0.4588   -7417.2815  0.3705 
   00019    0.4532   -7481.3422  0.3720 
   00020    0.4524   -7502.7174  0.3672 
   00021    0.4440   -7562.1519  0.3715 
   00022    0.4644   -7596.2521  0.3721 
   00023    0.4352   -7639.5415  0.3787 
   00024    0.4348   -7623.6949  0.3884 
   00025    0.4436   -7665.4217  0.3918 
   00026    0.4264   -7684.8140  0.3907 
   00027    0.4400   -7755.9559  0.3910 
   00028    0.4256   -7757.6268  0.3903 
   00029    0.4420   -7775.5704  0.3927 
   00030    0.4384   -7864.1796  0.3964 
   00031    0.4284   -7922.7470  0.4000 
   00032    0.4256   -7937.0982  0.4000 
   00033    0.4496   -7966.3235  0.4015 
   00034    0.4400   -7977.2889  0.4036 
   00035    0.4552   -7996.3002  0.4065 
   00036    0.4236   -7978.1598  0.4067 
   00037    0.4464   -7943.8912  0.4123 
   00038    0.4272   -7977.3547  0.4132 
   00039    0.4284   -7986.3332  0.4111 
   00040    0.4440   -8028.1594  0.4164 
   00041    0.4304   -8023.4248  0.4185 
   00042    0.4264   -8046.4826  0.4149 
   00043    0.4352   -8040.4322  0.4195 
   00044    0.4252   -8051.1620  0.4338 
   00045    0.4352   -8068.8832  0.4408 
   00046    0.4296   -8056.1544  0.4420 
   00047    0.4300   -8124.1151  0.4484 
   00048    0.4152   -8156.3923  0.4474 
   00049    0.4248   -8138.7607  0.4436 
   00050    0.4236   -8164.1894  0.4514 
