#=====================================================
# File created:        Wed-06-Mar-2024-at-04-51-32PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.071987
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2505.0803  0.2704 
   00001    0.6828   -3705.7135  0.2901 
   00002    0.6280   -4543.1233  0.2949 
   00003    0.5884   -5119.5054  0.3036 
   00004    0.5528   -5497.9591  0.3054 
   00005    0.5364   -5889.7125  0.3109 
   00006    0.5244   -6099.0157  0.3119 
   00007    0.5032   -6326.3844  0.3235 
   00008    0.4904   -6513.4678  0.3352 
   00009    0.4924   -6709.4557  0.3454 
   00010    0.4928   -6880.4477  0.3523 
   00011    0.5000   -7037.4141  0.3528 
   00012    0.4540   -7219.7410  0.3608 
   00013    0.4764   -7292.1100  0.3561 
   00014    0.4536   -7362.0498  0.3687 
   00015    0.4480   -7463.9244  0.3666 
   00016    0.4404   -7485.1386  0.3696 
   00017    0.4260   -7568.7177  0.3643 
   00018    0.4620   -7628.5699  0.3725 
   00019    0.4540   -7666.3997  0.3802 
   00020    0.4468   -7697.7428  0.3851 
   00021    0.4340   -7755.5686  0.3904 
   00022    0.4480   -7811.8161  0.3846 
   00023    0.4360   -7838.8842  0.3880 
   00024    0.4412   -7876.0272  0.3982 
   00025    0.4416   -7912.8394  0.3901 
   00026    0.4252   -7932.4133  0.3974 
   00027    0.4384   -7936.8571  0.4009 
   00028    0.4252   -7908.5688  0.3982 
   00029    0.4292   -7867.8298  0.4015 
   00030    0.4292   -7906.3124  0.3982 
   00031    0.4260   -7953.3753  0.4010 
   00032    0.4372   -8002.8518  0.4041 
   00033    0.4412   -7967.5381  0.4003 
   00034    0.4220   -8031.6330  0.4013 
   00035    0.4336   -8061.4116  0.4109 
   00036    0.4304   -8092.6856  0.4168 
   00037    0.4176   -8094.2307  0.4224 
   00038    0.4324   -8063.7717  0.4243 
   00039    0.4496   -8073.7005  0.4184 
   00040    0.4052   -8126.9269  0.4126 
   00041    0.4244   -8127.7277  0.4167 
   00042    0.4304   -8126.3819  0.4227 
   00043    0.4100   -8106.3898  0.4338 
   00044    0.4148   -8082.5451  0.4401 
   00045    0.4324   -8156.2941  0.4397 
   00046    0.4080   -8201.3891  0.4423 
   00047    0.4160   -8175.6806  0.4462 
   00048    0.4336   -8172.0067  0.4525 
   00049    0.4316   -8170.0706  0.4590 
   00050    0.4060   -8120.6636  0.4685 
