#=====================================================
# File created:        Mon-11-Mar-2024-at-03-19-55PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        0.146432
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2583.1069  0.2585 
   00001    0.6836   -3766.4050  0.2667 
   00002    0.6064   -4562.3628  0.2814 
   00003    0.5932   -5109.1670  0.2969 
   00004    0.5504   -5541.5020  0.3071 
   00005    0.5464   -5871.8940  0.3069 
   00006    0.5212   -6103.7407  0.3081 
   00007    0.5168   -6332.8237  0.3140 
   00008    0.4948   -6500.4365  0.3094 
   00009    0.4740   -6627.9507  0.3105 
   00010    0.4788   -6766.4536  0.3185 
   00011    0.4720   -6928.8799  0.3291 
   00012    0.4620   -7044.3516  0.3279 
   00013    0.4656   -7147.0474  0.3349 
   00014    0.4652   -7254.2749  0.3373 
   00015    0.4584   -7295.8247  0.3421 
   00016    0.4496   -7302.4834  0.3467 
   00017    0.4832   -7334.2026  0.3412 
   00018    0.4600   -7380.5278  0.3495 
   00019    0.4524   -7483.4048  0.3560 
   00020    0.4300   -7561.0029  0.3533 
   00021    0.4444   -7619.6865  0.3531 
   00022    0.4504   -7698.0571  0.3598 
   00023    0.4448   -7720.4951  0.3592 
   00024    0.4396   -7776.0073  0.3662 
   00025    0.4492   -7819.2061  0.3651 
   00026    0.4248   -7812.5991  0.3705 
   00027    0.4308   -7828.2227  0.3741 
   00028    0.4404   -7842.4204  0.3825 
   00029    0.4348   -7871.7178  0.3861 
   00030    0.4340   -7894.8364  0.3861 
   00031    0.4424   -7895.2812  0.3977 
   00032    0.4380   -7927.9131  0.3960 
   00033    0.4212   -7920.4888  0.4040 
   00034    0.4452   -7968.1914  0.4118 
   00035    0.4156   -8008.4385  0.4176 
   00036    0.4368   -8010.5415  0.4165 
   00037    0.4300   -8073.3770  0.4097 
   00038    0.4208   -8051.1899  0.4066 
   00039    0.4312   -8053.9795  0.4113 
   00040    0.4280   -8050.1191  0.4082 
   00041    0.4276   -8078.3140  0.4127 
   00042    0.4308   -8076.6021  0.4176 
   00043    0.4308   -8072.1948  0.4146 
   00044    0.4240   -8065.4277  0.4100 
   00045    0.4248   -8066.1348  0.4109 
   00046    0.4176   -8057.7715  0.4176 
   00047    0.4348   -8095.2485  0.4201 
   00048    0.4328   -8118.8730  0.4216 
   00049    0.4152   -8120.2881  0.4241 
   00050    0.4276   -8119.7476  0.4257 
   00051    0.4304   -8117.2578  0.4195 
   00052    0.4328   -8100.8833  0.4226 
   00053    0.4320   -8130.9736  0.4266 
   00054    0.4136   -8142.2998  0.4258 
   00055    0.4224   -8200.4004  0.4276 
   00056    0.4168   -8200.7461  0.4224 
   00057    0.4140   -8231.7529  0.4223 
   00058    0.4312   -8220.9121  0.4278 
   00059    0.4268   -8203.6064  0.4311 
   00060    0.4184   -8193.8066  0.4256 
   00061    0.4280   -8200.3105  0.4258 
   00062    0.4140   -8208.1670  0.4232 
   00063    0.4172   -8220.8799  0.4264 
   00064    0.4152   -8220.8828  0.4264 
   00065    0.4112   -8254.8018  0.4275 
   00066    0.4304   -8275.1572  0.4310 
   00067    0.4180   -8223.2090  0.4258 
   00068    0.4300   -8235.8730  0.4251 
   00069    0.4280   -8242.4258  0.4327 
   00070    0.4276   -8208.0264  0.4287 
   00071    0.4140   -8259.3096  0.4337 
   00072    0.4208   -8256.4053  0.4354 
   00073    0.4300   -8291.2881  0.4326 
   00074    0.4132   -8313.5068  0.4353 
   00075    0.4092   -8282.4150  0.4358 
   00076    0.4032   -8258.6006  0.4292 
   00077    0.4040   -8281.9688  0.4325 
   00078    0.3976   -8248.6807  0.4325 
   00079    0.4132   -8228.5166  0.4381 
   00080    0.4324   -8278.5664  0.4363 
   00081    0.4192   -8267.2754  0.4389 
   00082    0.4116   -8283.3203  0.4357 
   00083    0.4200   -8268.0488  0.4457 
   00084    0.4176   -8339.5596  0.4460 
   00085    0.4320   -8307.7686  0.4438 
   00086    0.4136   -8322.0498  0.4438 
   00087    0.4280   -8297.0312  0.4502 
   00088    0.4248   -8286.8428  0.4556 
   00089    0.4140   -8315.2852  0.4595 
   00090    0.4204   -8229.5068  0.4536 
   00091    0.4032   -8306.5049  0.4540 
   00092    0.4344   -8323.9082  0.4453 
   00093    0.4068   -8318.4697  0.4402 
   00094    0.4196   -8276.5430  0.4403 
   00095    0.4176   -8244.1113  0.4370 
   00096    0.4212   -8293.9551  0.4313 
   00097    0.4120   -8304.9600  0.4369 
   00098    0.4180   -8307.4004  0.4381 
   00099    0.3976   -8382.2646  0.4392 
   00100    0.4252   -8322.6074  0.4356 
