#=====================================================
# File created:        Sat-09-Mar-2024-at-06-00-44PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.125304
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2511.6392  0.2648 
   00001    0.6736   -3642.2991  0.2627 
   00002    0.6328   -4441.2861  0.2770 
   00003    0.5728   -5039.4678  0.2783 
   00004    0.5520   -5474.6162  0.2849 
   00005    0.5340   -5864.8950  0.2780 
   00006    0.5256   -6133.7192  0.2790 
   00007    0.5180   -6412.2026  0.2716 
   00008    0.4872   -6563.8438  0.2719 
   00009    0.4960   -6727.7339  0.2735 
   00010    0.4972   -6897.2290  0.2874 
   00011    0.4736   -7010.4419  0.2926 
   00012    0.4740   -7107.7905  0.2995 
   00013    0.4748   -7184.7246  0.3029 
   00014    0.4640   -7312.1924  0.3009 
   00015    0.4644   -7355.7925  0.3110 
   00016    0.4436   -7468.3774  0.3172 
   00017    0.4616   -7510.1885  0.3297 
   00018    0.4352   -7589.7905  0.3291 
   00019    0.4468   -7621.9775  0.3320 
   00020    0.4356   -7670.3071  0.3281 
   00021    0.4636   -7660.7271  0.3381 
   00022    0.4388   -7702.5063  0.3421 
   00023    0.4464   -7760.3105  0.3344 
   00024    0.4288   -7791.8394  0.3398 
   00025    0.4356   -7856.5830  0.3462 
   00026    0.4236   -7908.1426  0.3488 
   00027    0.4508   -7929.6294  0.3504 
   00028    0.4272   -7915.0576  0.3457 
   00029    0.4276   -7974.7563  0.3488 
   00030    0.4236   -7974.3149  0.3556 
   00031    0.4416   -8007.7568  0.3549 
   00032    0.4400   -8026.8491  0.3530 
   00033    0.4304   -8008.9185  0.3498 
   00034    0.4352   -8025.5659  0.3532 
   00035    0.4284   -7974.6143  0.3437 
   00036    0.4412   -8024.3447  0.3488 
   00037    0.4316   -8030.1812  0.3487 
   00038    0.4248   -8052.4390  0.3504 
   00039    0.4320   -8059.0991  0.3519 
   00040    0.4372   -8041.8564  0.3486 
   00041    0.4272   -8131.5405  0.3413 
   00042    0.4256   -8136.6396  0.3417 
   00043    0.4212   -8146.4194  0.3366 
   00044    0.4332   -8140.8730  0.3366 
   00045    0.4288   -8184.6670  0.3422 
   00046    0.4176   -8149.6895  0.3390 
   00047    0.4308   -8126.0098  0.3532 
   00048    0.4100   -8122.9937  0.3561 
   00049    0.4172   -8125.8560  0.3527 
   00050    0.4188   -8075.4600  0.3509 
