#=====================================================
# File created:        Mon-11-Mar-2024-at-03-14-59PM
# Size of lattice:     50x50
# Number of MC steps:  75
# Reduced temperature: 0.500
# Run time (s):        0.329465
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2537.9851  0.2599 
   00001    0.6928   -3741.1587  0.2589 
   00002    0.6316   -4494.3096  0.2708 
   00003    0.5956   -5064.0327  0.2834 
   00004    0.5600   -5466.9292  0.2895 
   00005    0.5380   -5832.7153  0.2900 
   00006    0.5248   -6164.4619  0.2972 
   00007    0.5104   -6380.2222  0.2978 
   00008    0.4916   -6519.6577  0.2983 
   00009    0.4740   -6641.9907  0.2917 
   00010    0.5040   -6790.3271  0.2836 
   00011    0.4828   -6910.8691  0.2865 
   00012    0.4628   -6974.5371  0.2950 
   00013    0.4792   -7091.5791  0.2890 
   00014    0.4552   -7192.2085  0.2905 
   00015    0.4712   -7289.8320  0.2833 
   00016    0.4476   -7322.7690  0.2788 
   00017    0.4624   -7388.3740  0.2734 
   00018    0.4512   -7474.7529  0.2811 
   00019    0.4500   -7535.7148  0.2849 
   00020    0.4540   -7553.4565  0.2778 
   00021    0.4636   -7586.6353  0.2832 
   00022    0.4296   -7600.1245  0.2876 
   00023    0.4432   -7618.8350  0.2856 
   00024    0.4412   -7659.8208  0.2778 
   00025    0.4500   -7685.3364  0.2775 
   00026    0.4460   -7675.2549  0.2752 
   00027    0.4560   -7722.0396  0.2837 
   00028    0.4348   -7770.1099  0.2745 
   00029    0.4456   -7761.4380  0.2738 
   00030    0.4436   -7777.0093  0.2731 
   00031    0.4272   -7804.9751  0.2770 
   00032    0.4352   -7838.0581  0.2815 
   00033    0.4304   -7929.4268  0.2774 
   00034    0.4320   -7943.2119  0.2798 
   00035    0.4228   -7998.9849  0.2825 
   00036    0.4292   -7987.3813  0.2799 
   00037    0.4388   -7996.9502  0.2813 
   00038    0.4224   -8018.4419  0.2799 
   00039    0.4000   -8030.3315  0.2921 
   00040    0.4220   -8018.7905  0.2939 
   00041    0.4632   -8015.2139  0.2975 
   00042    0.4300   -8012.4863  0.2965 
   00043    0.4220   -8037.3154  0.3048 
   00044    0.4240   -8052.0327  0.3101 
   00045    0.4256   -8063.8657  0.3072 
   00046    0.4276   -8064.0400  0.3117 
   00047    0.4152   -8077.6694  0.3086 
   00048    0.4268   -8086.7354  0.3020 
   00049    0.4244   -8080.6377  0.2925 
   00050    0.4344   -8090.0747  0.2999 
   00051    0.4356   -8082.4917  0.3004 
   00052    0.4284   -8091.9673  0.2934 
   00053    0.4164   -8127.0435  0.2965 
   00054    0.3904   -8122.8140  0.2993 
   00055    0.4192   -8117.4370  0.2976 
   00056    0.4116   -8138.4307  0.2987 
   00057    0.4388   -8136.7007  0.3005 
   00058    0.4304   -8129.1899  0.2975 
   00059    0.4368   -8159.8916  0.3051 
   00060    0.4068   -8144.4575  0.3119 
   00061    0.4244   -8162.9932  0.3101 
   00062    0.4128   -8197.5762  0.3138 
   00063    0.4268   -8205.3945  0.3135 
   00064    0.4244   -8172.4907  0.3109 
   00065    0.4244   -8131.5605  0.3123 
   00066    0.4272   -8163.4814  0.3209 
   00067    0.4252   -8165.5322  0.3268 
   00068    0.4244   -8182.6924  0.3334 
   00069    0.4332   -8167.1401  0.3332 
   00070    0.4312   -8124.1938  0.3336 
   00071    0.4272   -8125.2739  0.3354 
   00072    0.4336   -8188.8818  0.3412 
   00073    0.4244   -8186.0405  0.3464 
   00074    0.4320   -8169.8862  0.3376 
   00075    0.4168   -8185.5156  0.3350 
