#=====================================================
# File created:        Mon-11-Mar-2024-at-01-29-05PM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        7.778782
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2329.2499  0.2609 
   00001    0.6840   -3582.2716  0.2640 
   00002    0.6248   -4420.5636  0.2658 
   00003    0.5848   -5061.6112  0.2701 
   00004    0.5560   -5492.9619  0.2752 
   00005    0.5444   -5823.4728  0.2841 
   00006    0.5236   -6128.2290  0.2860 
   00007    0.5100   -6360.5814  0.2906 
   00008    0.4900   -6620.0055  0.2933 
   00009    0.4860   -6806.7159  0.2929 
   00010    0.4876   -6947.2012  0.2981 
   00011    0.4732   -7047.5205  0.2932 
   00012    0.4700   -7137.2875  0.2988 
   00013    0.4452   -7236.5678  0.3023 
   00014    0.4516   -7286.3755  0.3025 
   00015    0.4684   -7396.7998  0.3012 
   00016    0.4528   -7478.6820  0.3055 
   00017    0.4548   -7520.8851  0.3016 
   00018    0.4448   -7539.1562  0.2970 
   00019    0.4560   -7608.3860  0.3010 
   00020    0.4428   -7619.5355  0.3076 
   00021    0.4556   -7709.7593  0.3095 
   00022    0.4392   -7690.2464  0.3137 
   00023    0.4508   -7720.2716  0.3172 
   00024    0.4376   -7743.2219  0.3136 
   00025    0.4548   -7819.5452  0.3147 
   00026    0.4384   -7826.6955  0.3076 
   00027    0.4396   -7827.0771  0.3171 
   00028    0.4356   -7837.0265  0.3165 
   00029    0.4296   -7869.2589  0.3190 
   00030    0.4328   -7898.9414  0.3167 
   00031    0.4220   -7912.5088  0.3176 
   00032    0.4464   -7980.6436  0.3201 
   00033    0.4048   -7984.0563  0.3216 
   00034    0.4284   -7982.4679  0.3201 
   00035    0.4208   -8008.2853  0.3151 
   00036    0.4220   -8037.4440  0.3116 
   00037    0.4260   -8047.3367  0.3115 
   00038    0.4268   -8063.5594  0.3139 
   00039    0.4284   -8058.9412  0.3132 
   00040    0.4240   -8043.8340  0.3110 
   00041    0.4188   -8046.6362  0.3070 
   00042    0.4244   -8019.4982  0.3057 
   00043    0.4364   -8023.9986  0.3047 
   00044    0.4392   -8057.6987  0.2953 
   00045    0.4184   -8077.5645  0.2916 
   00046    0.4236   -8098.1323  0.2863 
   00047    0.4192   -8069.6151  0.2851 
   00048    0.4288   -8058.5099  0.2926 
   00049    0.4424   -8080.9305  0.2975 
   00050    0.4264   -8115.3159  0.2959 
   00051    0.4232   -8104.7160  0.3026 
   00052    0.4140   -8094.5652  0.2965 
   00053    0.4428   -8137.8628  0.3075 
   00054    0.4284   -8111.0750  0.3062 
   00055    0.4236   -8113.3091  0.3043 
   00056    0.4244   -8164.9291  0.3081 
   00057    0.4348   -8210.3387  0.3126 
   00058    0.4136   -8226.8537  0.3180 
   00059    0.4316   -8263.1029  0.3202 
   00060    0.4148   -8312.8720  0.3152 
   00061    0.4256   -8331.9911  0.3211 
   00062    0.4204   -8287.1335  0.3256 
   00063    0.4252   -8193.9753  0.3273 
   00064    0.4252   -8202.0673  0.3274 
   00065    0.4212   -8175.6490  0.3268 
   00066    0.4108   -8177.4573  0.3241 
   00067    0.4180   -8175.2047  0.3236 
   00068    0.4240   -8186.0584  0.3276 
   00069    0.4188   -8234.8851  0.3278 
   00070    0.4120   -8188.7170  0.3326 
   00071    0.4360   -8187.1999  0.3320 
   00072    0.4320   -8240.4089  0.3316 
   00073    0.4340   -8263.9995  0.3277 
   00074    0.4336   -8309.7187  0.3215 
   00075    0.4188   -8295.9793  0.3178 
   00076    0.4228   -8294.5943  0.3227 
   00077    0.4136   -8309.0083  0.3253 
   00078    0.4248   -8323.7641  0.3290 
   00079    0.4212   -8321.5729  0.3328 
   00080    0.4272   -8330.4238  0.3306 
   00081    0.4196   -8316.4246  0.3346 
   00082    0.4100   -8356.7868  0.3341 
   00083    0.4204   -8394.7617  0.3299 
   00084    0.4256   -8340.9859  0.3246 
   00085    0.4280   -8312.6949  0.3212 
   00086    0.4280   -8280.0184  0.3228 
   00087    0.4164   -8233.4490  0.3215 
   00088    0.4164   -8283.0495  0.3172 
   00089    0.4244   -8336.0324  0.3237 
   00090    0.4156   -8369.1223  0.3191 
   00091    0.4164   -8348.8093  0.3284 
   00092    0.4308   -8351.1595  0.3317 
   00093    0.4212   -8305.6071  0.3318 
