#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-03PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.215012
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2533.8256  0.2620 
   00001    0.6656   -3681.4362  0.2577 
   00002    0.6148   -4463.3165  0.2586 
   00003    0.5756   -5023.1993  0.2725 
   00004    0.5736   -5454.5018  0.2761 
   00005    0.5360   -5802.3647  0.2793 
   00006    0.5408   -6051.8086  0.2850 
   00007    0.5164   -6323.8620  0.2863 
   00008    0.5000   -6498.2471  0.2886 
   00009    0.4864   -6668.7028  0.2890 
   00010    0.4812   -6807.3922  0.2878 
   00011    0.4716   -6898.2675  0.2851 
   00012    0.4820   -6988.2119  0.2821 
   00013    0.5004   -7099.6670  0.2863 
   00014    0.4596   -7224.1260  0.2847 
   00015    0.4612   -7291.0585  0.2768 
   00016    0.4204   -7347.4494  0.2820 
   00017    0.4656   -7412.2608  0.2844 
   00018    0.4624   -7454.4946  0.2863 
   00019    0.4328   -7529.6746  0.2900 
   00020    0.4520   -7607.5935  0.2925 
   00021    0.4380   -7648.3027  0.2949 
   00022    0.4524   -7711.0443  0.2927 
   00023    0.4360   -7748.5951  0.2943 
   00024    0.4192   -7757.8555  0.3013 
   00025    0.4288   -7774.3158  0.3018 
   00026    0.4348   -7809.6087  0.3003 
   00027    0.4152   -7833.6746  0.2987 
   00028    0.4120   -7878.3546  0.2990 
   00029    0.4288   -7866.2773  0.2963 
   00030    0.4308   -7909.7189  0.2990 
   00031    0.4312   -7940.6281  0.2973 
   00032    0.4232   -7925.1853  0.2971 
   00033    0.4284   -7929.7442  0.3007 
   00034    0.4232   -7924.9419  0.2953 
   00035    0.4244   -7894.6787  0.2959 
   00036    0.4380   -7961.8856  0.2996 
   00037    0.4472   -7957.9236  0.3023 
   00038    0.4232   -8031.1476  0.3091 
   00039    0.4172   -8024.8538  0.3054 
   00040    0.4324   -8022.1936  0.3046 
   00041    0.4284   -8054.9515  0.3029 
   00042    0.4140   -8055.2027  0.3022 
   00043    0.4208   -8057.8316  0.2932 
   00044    0.4208   -8081.0634  0.2885 
   00045    0.4272   -8165.1268  0.2888 
   00046    0.4348   -8152.4636  0.2920 
   00047    0.4156   -8112.9729  0.2958 
   00048    0.4084   -8103.9095  0.2991 
   00049    0.4172   -8084.7908  0.3047 
   00050    0.4248   -8110.9045  0.3045 
