#=====================================================
# File created:        Sat-09-Mar-2024-at-05-27-32PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.187896
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -88.3073  0.3336 
   00001    0.6000    -144.3037  0.3970 
   00002    0.5300    -178.2395  0.4427 
   00003    0.6200    -216.5146  0.4828 
   00004    0.5500    -220.8979  0.4722 
   00005    0.4500    -243.7810  0.5068 
   00006    0.5400    -263.6692  0.5306 
   00007    0.5100    -264.8831  0.5245 
   00008    0.4900    -272.5964  0.5578 
   00009    0.5200    -277.7127  0.5295 
   00010    0.5200    -279.7663  0.5171 
   00011    0.5600    -285.7037  0.5097 
   00012    0.4000    -295.2470  0.4960 
   00013    0.4600    -288.4453  0.4986 
   00014    0.5100    -286.1198  0.5108 
   00015    0.3900    -289.8534  0.5373 
   00016    0.4000    -298.8210  0.5209 
   00017    0.3800    -292.1007  0.5036 
   00018    0.4600    -290.7271  0.5166 
   00019    0.4500    -294.6147  0.5360 
   00020    0.3800    -303.3200  0.5281 
   00021    0.4500    -295.9459  0.5253 
   00022    0.4300    -298.3572  0.5161 
   00023    0.5300    -299.7448  0.5347 
   00024    0.5200    -303.2542  0.5872 
   00025    0.4700    -293.6221  0.5594 
   00026    0.4400    -291.2084  0.5715 
   00027    0.3900    -291.8960  0.5864 
   00028    0.5100    -304.3621  0.5969 
   00029    0.4600    -295.1891  0.5506 
   00030    0.4400    -305.6050  0.5273 
   00031    0.4200    -306.1926  0.5272 
   00032    0.4400    -300.4716  0.5073 
   00033    0.4900    -304.2261  0.5552 
   00034    0.4700    -307.1794  0.5677 
   00035    0.4600    -310.2006  0.6057 
   00036    0.4400    -307.0976  0.5986 
   00037    0.4600    -307.0815  0.6333 
   00038    0.4600    -311.7107  0.6392 
   00039    0.5000    -314.3017  0.6846 
   00040    0.3800    -315.5682  0.7113 
   00041    0.4400    -323.6854  0.7335 
   00042    0.4800    -325.9432  0.7304 
   00043    0.3900    -333.0284  0.7624 
   00044    0.4900    -328.3055  0.7700 
   00045    0.3600    -327.4164  0.7493 
   00046    0.4800    -328.4623  0.7498 
   00047    0.4400    -333.5447  0.7696 
   00048    0.3800    -335.4841  0.7765 
   00049    0.4000    -337.3637  0.7804 
   00050    0.4800    -330.3001  0.7724 
