#=====================================================
# File created:        Mon-11-Mar-2024-at-03-19-28PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.074041
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2480.2537  0.2572 
   00001    0.6848   -3649.3647  0.2689 
   00002    0.6220   -4442.5439  0.2772 
   00003    0.5936   -4965.4053  0.2763 
   00004    0.5616   -5412.2812  0.2825 
   00005    0.5412   -5765.8931  0.2875 
   00006    0.5184   -6097.2329  0.2888 
   00007    0.4944   -6373.7095  0.3001 
   00008    0.5036   -6535.2715  0.3127 
   00009    0.4932   -6703.5415  0.3182 
   00010    0.4828   -6847.7778  0.3217 
   00011    0.4732   -7010.3242  0.3286 
   00012    0.4648   -7069.2759  0.3352 
   00013    0.4552   -7171.5464  0.3336 
   00014    0.4460   -7274.7383  0.3395 
   00015    0.4572   -7350.8682  0.3450 
   00016    0.4616   -7379.1084  0.3475 
   00017    0.4544   -7490.9819  0.3442 
   00018    0.4480   -7541.3062  0.3507 
   00019    0.4596   -7518.1445  0.3382 
   00020    0.4368   -7588.6953  0.3407 
   00021    0.4340   -7650.8975  0.3353 
   00022    0.4384   -7686.5562  0.3383 
   00023    0.4420   -7704.7388  0.3393 
   00024    0.4560   -7724.9028  0.3439 
   00025    0.4340   -7726.4834  0.3461 
   00026    0.4356   -7764.7646  0.3517 
   00027    0.4124   -7779.4707  0.3447 
   00028    0.4440   -7771.0166  0.3421 
   00029    0.4384   -7797.2490  0.3427 
   00030    0.4284   -7824.7671  0.3482 
   00031    0.4348   -7793.6553  0.3491 
   00032    0.4384   -7826.6177  0.3466 
   00033    0.4448   -7843.7241  0.3453 
   00034    0.4240   -7804.2959  0.3400 
   00035    0.4440   -7831.5527  0.3391 
   00036    0.4352   -7837.0625  0.3428 
   00037    0.4364   -7886.2598  0.3432 
   00038    0.4292   -7958.9019  0.3368 
   00039    0.4264   -7953.7974  0.3465 
   00040    0.4340   -7994.6284  0.3515 
   00041    0.4328   -8042.6836  0.3491 
   00042    0.4236   -8057.2866  0.3551 
   00043    0.4164   -8075.9438  0.3570 
   00044    0.4056   -8069.3472  0.3589 
   00045    0.4116   -8047.7998  0.3671 
   00046    0.4252   -8101.5127  0.3665 
   00047    0.4324   -8087.5190  0.3586 
   00048    0.4400   -8123.2900  0.3673 
   00049    0.4392   -8150.5522  0.3678 
   00050    0.4112   -8131.2500  0.3743 
