#=====================================================
# File created:        Sat-02-Mar-2024-at-11-34-37PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.044462
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2465.5804  0.2661 
   00001    0.6860   -3727.2716  0.2861 
   00002    0.6312   -4571.8092  0.2921 
   00003    0.5788   -5168.4782  0.2996 
   00004    0.5472   -5497.5607  0.3033 
   00005    0.5296   -5870.1680  0.3082 
   00006    0.5176   -6126.5155  0.3113 
   00007    0.5068   -6357.4240  0.3126 
   00008    0.4856   -6539.3794  0.3124 
   00009    0.4740   -6763.0723  0.3160 
   00010    0.4844   -6878.4338  0.3292 
   00011    0.4720   -6993.4455  0.3377 
   00012    0.4652   -7167.6659  0.3416 
   00013    0.4748   -7222.9935  0.3464 
   00014    0.4736   -7263.9884  0.3425 
   00015    0.4392   -7349.5240  0.3459 
   00016    0.4564   -7396.9636  0.3444 
   00017    0.4620   -7456.6592  0.3485 
   00018    0.4504   -7462.6558  0.3524 
   00019    0.4572   -7519.7110  0.3535 
   00020    0.4448   -7583.3414  0.3552 
   00021    0.4604   -7615.8420  0.3526 
   00022    0.4448   -7593.8482  0.3489 
   00023    0.4488   -7633.0560  0.3471 
   00024    0.4336   -7641.5721  0.3509 
   00025    0.4364   -7630.2389  0.3571 
   00026    0.4576   -7707.6372  0.3650 
   00027    0.4536   -7742.2719  0.3692 
   00028    0.4472   -7771.8043  0.3629 
   00029    0.4252   -7774.1872  0.3556 
   00030    0.4340   -7794.1895  0.3597 
   00031    0.4488   -7789.9312  0.3568 
   00032    0.4356   -7808.5218  0.3545 
   00033    0.4408   -7905.8349  0.3563 
   00034    0.4316   -7943.4215  0.3607 
   00035    0.4384   -7968.3908  0.3680 
   00036    0.4128   -7995.5255  0.3764 
   00037    0.4260   -8017.2770  0.3771 
   00038    0.4452   -7965.7467  0.3790 
   00039    0.4332   -7962.1142  0.3851 
   00040    0.4560   -7914.9854  0.3843 
   00041    0.4364   -7966.8697  0.3805 
   00042    0.4456   -7968.6945  0.3885 
   00043    0.4452   -8031.3424  0.3816 
   00044    0.4316   -8054.9560  0.3824 
   00045    0.4316   -8063.6467  0.3874 
   00046    0.4448   -8122.2132  0.3893 
   00047    0.4216   -8093.1850  0.3864 
   00048    0.4308   -8068.2414  0.3895 
   00049    0.4204   -8104.0639  0.3957 
   00050    0.4232   -8097.9349  0.3941 
