#=====================================================
# File created:        Mon-11-Mar-2024-at-01-26-55PM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        15.117670
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2509.5352  0.2599 
   00001    0.6820   -3658.6275  0.2726 
   00002    0.6360   -4486.3606  0.2867 
   00003    0.5784   -5106.9169  0.2981 
   00004    0.5540   -5506.1864  0.3042 
   00005    0.5388   -5893.0501  0.3095 
   00006    0.5208   -6175.3881  0.3242 
   00007    0.5064   -6365.1188  0.3311 
   00008    0.5036   -6607.9703  0.3378 
   00009    0.4860   -6784.1891  0.3391 
   00010    0.4800   -6966.1777  0.3447 
   00011    0.4920   -7099.2186  0.3497 
   00012    0.4748   -7236.2919  0.3495 
   00013    0.4608   -7313.8739  0.3555 
   00014    0.4712   -7392.2863  0.3546 
   00015    0.4460   -7458.2683  0.3588 
   00016    0.4472   -7539.8263  0.3639 
   00017    0.4452   -7561.5299  0.3685 
   00018    0.4392   -7662.3366  0.3706 
   00019    0.4512   -7719.1666  0.3775 
   00020    0.4372   -7757.3996  0.3749 
   00021    0.4392   -7761.0546  0.3829 
   00022    0.4348   -7796.9560  0.3879 
   00023    0.4372   -7827.1619  0.3858 
   00024    0.4464   -7924.0900  0.3944 
   00025    0.4280   -7964.1582  0.4015 
   00026    0.4320   -8004.0440  0.4119 
   00027    0.4212   -7985.1082  0.4172 
   00028    0.4292   -7987.1078  0.4187 
   00029    0.4296   -8016.6825  0.4218 
   00030    0.4252   -8017.4737  0.4285 
   00031    0.4316   -8053.7005  0.4327 
   00032    0.4300   -8067.8256  0.4330 
   00033    0.4316   -8092.4734  0.4376 
   00034    0.4168   -8112.4085  0.4448 
   00035    0.4408   -8160.1190  0.4403 
   00036    0.4204   -8167.8867  0.4501 
   00037    0.4344   -8176.1371  0.4561 
   00038    0.4312   -8163.5907  0.4577 
   00039    0.4108   -8162.2069  0.4585 
   00040    0.4248   -8191.0201  0.4538 
   00041    0.4228   -8175.7161  0.4534 
   00042    0.4296   -8185.4782  0.4581 
   00043    0.4320   -8190.3209  0.4606 
   00044    0.4220   -8211.8404  0.4652 
   00045    0.4196   -8214.0181  0.4623 
   00046    0.4172   -8191.7260  0.4615 
   00047    0.4336   -8121.8647  0.4595 
   00048    0.4208   -8109.7949  0.4570 
   00049    0.4268   -8126.0921  0.4574 
   00050    0.4312   -8145.5057  0.4579 
   00051    0.4340   -8159.3461  0.4644 
   00052    0.4084   -8159.0108  0.4649 
   00053    0.4280   -8240.1898  0.4661 
   00054    0.4312   -8193.0082  0.4632 
   00055    0.4156   -8208.8251  0.4660 
   00056    0.4384   -8249.0639  0.4622 
   00057    0.4136   -8265.6899  0.4675 
   00058    0.4064   -8272.2013  0.4623 
   00059    0.4292   -8329.7197  0.4621 
   00060    0.4128   -8311.1345  0.4734 
   00061    0.4128   -8291.8447  0.4744 
   00062    0.4168   -8267.8201  0.4795 
   00063    0.4072   -8264.5640  0.4769 
   00064    0.4256   -8206.7814  0.4735 
   00065    0.4168   -8237.8454  0.4763 
   00066    0.4348   -8233.3650  0.4810 
   00067    0.4056   -8233.8974  0.4733 
   00068    0.4268   -8253.0627  0.4698 
   00069    0.4152   -8250.8516  0.4714 
   00070    0.4372   -8298.0719  0.4677 
   00071    0.4100   -8301.4055  0.4670 
   00072    0.4288   -8310.8791  0.4705 
   00073    0.4156   -8247.9075  0.4680 
   00074    0.4304   -8261.5554  0.4716 
   00075    0.4092   -8229.7119  0.4724 
   00076    0.4176   -8247.7713  0.4714 
   00077    0.4168   -8278.5782  0.4789 
   00078    0.4052   -8288.5698  0.4855 
   00079    0.4040   -8307.9076  0.4820 
   00080    0.4232   -8291.6591  0.4801 
   00081    0.4212   -8289.8687  0.4785 
   00082    0.3876   -8250.1370  0.4773 
   00083    0.4060   -8236.7569  0.4811 
   00084    0.4084   -8174.0456  0.4831 
   00085    0.4200   -8232.8776  0.4869 
   00086    0.4180   -8291.4440  0.4824 
   00087    0.4172   -8314.9203  0.4830 
   00088    0.4064   -8298.1688  0.4806 
   00089    0.4132   -8323.8490  0.4755 
   00090    0.4324   -8328.1314  0.4815 
   00091    0.4096   -8328.0901  0.4800 
   00092    0.4104   -8361.2648  0.4841 
   00093    0.4304   -8298.6509  0.4842 
   00094    0.4264   -8273.0606  0.4869 
   00095    0.4160   -8288.0068  0.4862 
   00096    0.4120   -8298.7169  0.4884 
   00097    0.4236   -8288.9302  0.4889 
   00098    0.4220   -8287.5932  0.4901 
   00099    0.4100   -8317.0430  0.4952 
   00100    0.4236   -8353.7485  0.4971 
   00101    0.4092   -8376.6540  0.4980 
   00102    0.4312   -8334.7831  0.4971 
   00103    0.4308   -8332.9284  0.4942 
   00104    0.4108   -8339.6354  0.4893 
   00105    0.4088   -8351.6201  0.4874 
   00106    0.4168   -8355.6436  0.4891 
   00107    0.4308   -8352.8160  0.4891 
   00108    0.4164   -8336.0857  0.4857 
   00109    0.4212   -8339.5218  0.4866 
   00110    0.4184   -8335.3610  0.4872 
   00111    0.4188   -8382.0026  0.4877 
   00112    0.4052   -8373.1350  0.4854 
   00113    0.4168   -8375.1138  0.4874 
   00114    0.4060   -8346.0003  0.4929 
   00115    0.4128   -8329.9013  0.4959 
   00116    0.4248   -8318.1983  0.4964 
   00117    0.4236   -8316.5747  0.4951 
   00118    0.4292   -8307.2291  0.4944 
