#=====================================================
# File created:        Sat-09-Mar-2024-at-05-27-37PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.187920
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -98.8485  0.2985 
   00001    0.5600    -135.4665  0.2759 
   00002    0.6000    -188.7646  0.3177 
   00003    0.3900    -200.0182  0.2959 
   00004    0.5900    -216.6112  0.2926 
   00005    0.4900    -220.0220  0.3133 
   00006    0.5300    -233.0227  0.2873 
   00007    0.4100    -239.9251  0.2893 
   00008    0.5200    -249.9432  0.3170 
   00009    0.5000    -249.9647  0.3249 
   00010    0.5800    -250.3618  0.2631 
   00011    0.4700    -248.4091  0.2541 
   00012    0.6000    -262.8795  0.2834 
   00013    0.5400    -269.9469  0.3338 
   00014    0.5700    -276.3204  0.3338 
   00015    0.4800    -274.2678  0.3459 
   00016    0.3600    -280.0262  0.3359 
   00017    0.4300    -283.5154  0.2851 
   00018    0.4900    -283.7328  0.2682 
   00019    0.5000    -281.7062  0.2933 
   00020    0.4800    -286.4095  0.2957 
   00021    0.5000    -285.6237  0.3051 
   00022    0.5100    -277.4049  0.2838 
   00023    0.4700    -277.8935  0.2734 
   00024    0.4900    -270.4556  0.2888 
   00025    0.5700    -286.0004  0.2876 
   00026    0.4500    -282.3713  0.2823 
   00027    0.5300    -276.6059  0.3236 
   00028    0.4900    -280.1873  0.3295 
   00029    0.5000    -276.5097  0.3002 
   00030    0.4300    -277.4268  0.2936 
   00031    0.4200    -283.7388  0.3125 
   00032    0.4500    -281.5898  0.3288 
   00033    0.4800    -278.8712  0.3650 
   00034    0.4200    -274.1200  0.3656 
   00035    0.4500    -277.4754  0.4003 
   00036    0.4900    -293.1420  0.3805 
   00037    0.4700    -291.4846  0.3567 
   00038    0.4100    -290.7859  0.3559 
   00039    0.4500    -293.5751  0.3806 
   00040    0.4600    -297.6252  0.4303 
   00041    0.3600    -305.7488  0.4765 
   00042    0.4000    -304.6582  0.4500 
   00043    0.4100    -309.8902  0.4292 
   00044    0.3800    -302.3499  0.4230 
   00045    0.4900    -295.8998  0.4331 
   00046    0.4600    -296.2646  0.4458 
   00047    0.4400    -286.6100  0.4212 
   00048    0.4500    -283.1580  0.3750 
   00049    0.4900    -281.6349  0.3507 
   00050    0.4500    -284.0124  0.3654 
