#=====================================================
# File created:        Sat-09-Mar-2024-at-03-49-14PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.808019
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2537.1985  0.2733 
   00001    0.6876   -3805.1586  0.2641 
   00002    0.6172   -4610.1153  0.2736 
   00003    0.5856   -5162.5175  0.2821 
   00004    0.5632   -5559.8915  0.2804 
   00005    0.5224   -5816.8408  0.2876 
   00006    0.5212   -6092.6335  0.2897 
   00007    0.5208   -6372.3402  0.2901 
   00008    0.4704   -6483.4666  0.2881 
   00009    0.5012   -6629.3743  0.2907 
   00010    0.4900   -6802.4317  0.2903 
   00011    0.4888   -6967.8446  0.2945 
   00012    0.4912   -7080.5774  0.2876 
   00013    0.4544   -7231.3560  0.2922 
   00014    0.4748   -7324.5382  0.2882 
   00015    0.4620   -7354.2242  0.2924 
   00016    0.4572   -7459.9852  0.2932 
   00017    0.4428   -7523.4518  0.2899 
   00018    0.4648   -7619.1922  0.2868 
   00019    0.4380   -7668.1906  0.2870 
   00020    0.4336   -7658.1304  0.2863 
   00021    0.4488   -7662.8719  0.2888 
   00022    0.4380   -7696.1674  0.2857 
   00023    0.4440   -7767.1217  0.2857 
   00024    0.4176   -7817.6733  0.2837 
   00025    0.4548   -7867.6809  0.2842 
   00026    0.4220   -7887.8134  0.2772 
   00027    0.4356   -7915.1904  0.2704 
   00028    0.4440   -7943.9399  0.2686 
   00029    0.4164   -7920.7329  0.2742 
   00030    0.4392   -7914.6163  0.2743 
   00031    0.4488   -7953.6984  0.2806 
   00032    0.4164   -7899.3805  0.2870 
   00033    0.4456   -7950.2817  0.2857 
   00034    0.4264   -7992.0878  0.2889 
   00035    0.4276   -7969.2411  0.2901 
   00036    0.4504   -7927.5175  0.2960 
   00037    0.4344   -7940.8613  0.2935 
   00038    0.4436   -7975.8721  0.2918 
   00039    0.4264   -7995.9858  0.2854 
   00040    0.4128   -7986.1436  0.2891 
   00041    0.4552   -7974.1047  0.2943 
   00042    0.4340   -8035.0242  0.2893 
   00043    0.4196   -8049.2624  0.2918 
   00044    0.4108   -8027.2918  0.2940 
   00045    0.4196   -7994.3326  0.3017 
   00046    0.4312   -8028.0946  0.3010 
   00047    0.4364   -8064.9100  0.3082 
   00048    0.4208   -8041.5583  0.3060 
   00049    0.4388   -8062.7850  0.3016 
   00050    0.4388   -8099.9007  0.3079 
