#=====================================================
# File created:        Tue-12-Mar-2024-at-06-24-15PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.490735
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2592.3641  0.2592 
   00001    0.6820   -3817.5406  0.2586 
   00002    0.6256   -4529.7197  0.2705 
   00003    0.5884   -5112.2684  0.2674 
   00004    0.5576   -5449.3218  0.2688 
   00005    0.5340   -5767.9957  0.2684 
   00006    0.5360   -6039.5708  0.2685 
   00007    0.5092   -6329.6193  0.2672 
   00008    0.4928   -6501.7419  0.2683 
   00009    0.4916   -6642.2902  0.2780 
   00010    0.4704   -6862.4931  0.2741 
   00011    0.4808   -7002.3026  0.2735 
   00012    0.4600   -7121.3485  0.2717 
   00013    0.4700   -7236.1928  0.2785 
   00014    0.4528   -7338.5264  0.2842 
   00015    0.4576   -7403.7424  0.2805 
   00016    0.4488   -7524.4163  0.2778 
   00017    0.4536   -7551.3210  0.2771 
   00018    0.4484   -7582.9006  0.2721 
   00019    0.4524   -7609.6411  0.2723 
   00020    0.4372   -7637.6011  0.2659 
   00021    0.4564   -7676.7203  0.2661 
   00022    0.4388   -7724.2078  0.2741 
   00023    0.4380   -7778.5366  0.2758 
   00024    0.4352   -7805.2871  0.2805 
   00025    0.4348   -7812.0105  0.2768 
   00026    0.4392   -7821.6981  0.2778 
   00027    0.4300   -7839.1003  0.2717 
   00028    0.4240   -7910.5068  0.2728 
   00029    0.4300   -7891.8664  0.2691 
   00030    0.4356   -7878.6913  0.2657 
   00031    0.4328   -7876.0746  0.2659 
   00032    0.4428   -7910.9849  0.2621 
   00033    0.4292   -7964.7970  0.2674 
   00034    0.4220   -8007.4813  0.2655 
   00035    0.4268   -8013.9556  0.2669 
   00036    0.4168   -7995.1338  0.2659 
   00037    0.4356   -7994.3865  0.2747 
   00038    0.4408   -7998.9237  0.2830 
   00039    0.4224   -8036.8533  0.2843 
   00040    0.4328   -8053.2747  0.2906 
   00041    0.4380   -8077.5297  0.2882 
   00042    0.4212   -8077.0596  0.2921 
   00043    0.4292   -8086.2742  0.2937 
   00044    0.4348   -8102.6068  0.2934 
   00045    0.4124   -8152.4508  0.2980 
   00046    0.4412   -8152.9758  0.2907 
   00047    0.4272   -8113.6446  0.2831 
   00048    0.4260   -8170.9170  0.2811 
   00049    0.4404   -8164.4608  0.2828 
   00050    0.4092   -8175.5467  0.2842 
