#=====================================================
# File created:        Sat-09-Mar-2024-at-07-14-01PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        14.199961
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22122.8206  0.2572 
   00001    0.6857  -33153.6011  0.2591 
   00002    0.6222  -40266.2543  0.2623 
   00003    0.5839  -45540.6985  0.2624 
   00004    0.5595  -49502.0834  0.2624 
   00005    0.5396  -52684.0280  0.2650 
   00006    0.5252  -55025.8444  0.2667 
   00007    0.5105  -57004.3858  0.2670 
   00008    0.5041  -58923.2158  0.2740 
   00009    0.4932  -60298.2249  0.2772 
   00010    0.4830  -61637.1249  0.2830 
   00011    0.4731  -62801.7584  0.2871 
   00012    0.4722  -63620.6758  0.2879 
   00013    0.4695  -64381.5013  0.2867 
   00014    0.4636  -65159.5097  0.2897 
   00015    0.4613  -65798.0804  0.2917 
   00016    0.4625  -66296.9014  0.2914 
   00017    0.4524  -66889.8842  0.2900 
   00018    0.4486  -67366.2280  0.2908 
   00019    0.4511  -67832.7389  0.2939 
   00020    0.4512  -68200.4287  0.2957 
   00021    0.4498  -68482.2532  0.3003 
   00022    0.4471  -68788.3239  0.3006 
   00023    0.4420  -69233.3963  0.3012 
   00024    0.4437  -69601.7486  0.3006 
   00025    0.4391  -69862.3585  0.3014 
   00026    0.4374  -70078.2660  0.3038 
   00027    0.4463  -70275.2109  0.3059 
   00028    0.4384  -70429.7115  0.3066 
   00029    0.4293  -70570.5421  0.3061 
   00030    0.4384  -70872.0556  0.3050 
   00031    0.4389  -71019.9012  0.3068 
   00032    0.4371  -71046.0839  0.3076 
   00033    0.4364  -71125.2475  0.3082 
   00034    0.4312  -71304.2468  0.3085 
   00035    0.4338  -71421.4323  0.3085 
   00036    0.4360  -71643.4518  0.3084 
   00037    0.4294  -71677.8810  0.3081 
   00038    0.4340  -71774.5053  0.3066 
   00039    0.4344  -71812.1119  0.3082 
   00040    0.4224  -71966.2591  0.3123 
   00041    0.4310  -72060.8670  0.3143 
   00042    0.4273  -71968.3221  0.3162 
   00043    0.4278  -72144.7496  0.3134 
   00044    0.4292  -72168.6525  0.3137 
   00045    0.4333  -72397.6758  0.3129 
   00046    0.4297  -72548.9382  0.3098 
   00047    0.4264  -72774.0596  0.3106 
   00048    0.4292  -72782.5544  0.3103 
   00049    0.4320  -72827.1843  0.3103 
   00050    0.4252  -72854.5302  0.3092 
