#=====================================================
# File created:        Tue-12-Mar-2024-at-03-54-05PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.162704
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2392.9903  0.2683 
   00001    0.6956   -3576.6270  0.2643 
   00002    0.6256   -4325.1828  0.2664 
   00003    0.5916   -4919.2530  0.2677 
   00004    0.5776   -5354.7407  0.2731 
   00005    0.5324   -5687.2226  0.2799 
   00006    0.5420   -5901.3685  0.2851 
   00007    0.5160   -6157.8866  0.2848 
   00008    0.4980   -6285.9790  0.2881 
   00009    0.4996   -6464.5480  0.3000 
   00010    0.4924   -6625.2159  0.3052 
   00011    0.4748   -6746.1842  0.3123 
   00012    0.4664   -6900.7268  0.3211 
   00013    0.4636   -6956.2230  0.3205 
   00014    0.4732   -7005.1213  0.3124 
   00015    0.4420   -7082.8288  0.3145 
   00016    0.4712   -7164.3384  0.3220 
   00017    0.4756   -7266.3373  0.3237 
   00018    0.4628   -7344.0662  0.3235 
   00019    0.4456   -7418.7558  0.3325 
   00020    0.4508   -7538.8053  0.3399 
   00021    0.4524   -7589.3266  0.3386 
   00022    0.4336   -7614.7312  0.3437 
   00023    0.4496   -7597.0058  0.3498 
   00024    0.4588   -7655.4302  0.3614 
   00025    0.4440   -7718.2132  0.3573 
   00026    0.4380   -7737.0211  0.3626 
   00027    0.4572   -7726.3107  0.3606 
   00028    0.4360   -7785.5136  0.3636 
   00029    0.4368   -7754.7702  0.3679 
   00030    0.4268   -7802.3979  0.3700 
   00031    0.4336   -7774.3573  0.3687 
   00032    0.4344   -7800.9101  0.3715 
   00033    0.4324   -7781.6565  0.3728 
   00034    0.4328   -7854.1027  0.3703 
   00035    0.4344   -7868.0215  0.3738 
   00036    0.4548   -7913.5549  0.3744 
   00037    0.4336   -7961.2916  0.3852 
   00038    0.4364   -7940.8516  0.3854 
   00039    0.4328   -7926.8531  0.3866 
   00040    0.4324   -7892.8645  0.3850 
   00041    0.4120   -7894.5270  0.3864 
   00042    0.4316   -7863.9310  0.3778 
   00043    0.4160   -7900.2923  0.3864 
   00044    0.4352   -7910.0352  0.3906 
   00045    0.4268   -7960.9301  0.3882 
   00046    0.4276   -7952.3391  0.3875 
   00047    0.4352   -7939.8946  0.3859 
   00048    0.4504   -7965.6173  0.3885 
   00049    0.4116   -7945.1687  0.3895 
   00050    0.4144   -7938.8408  0.3847 
