#=====================================================
# File created:        Sat-02-Mar-2024-at-11-34-38PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.066931
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2515.9286  0.2549 
   00001    0.6804   -3757.5170  0.2737 
   00002    0.6196   -4548.2577  0.2836 
   00003    0.5816   -5141.4842  0.2813 
   00004    0.5404   -5601.8268  0.2823 
   00005    0.5112   -5922.2880  0.2812 
   00006    0.5140   -6152.5042  0.2819 
   00007    0.5140   -6309.3934  0.2848 
   00008    0.4972   -6521.3059  0.2915 
   00009    0.4908   -6713.9054  0.2975 
   00010    0.4908   -6895.3620  0.3015 
   00011    0.4844   -6993.4106  0.3041 
   00012    0.4768   -7046.0602  0.3076 
   00013    0.4560   -7169.1488  0.3038 
   00014    0.4668   -7257.9969  0.3038 
   00015    0.4740   -7369.7189  0.3103 
   00016    0.4652   -7461.3381  0.3105 
   00017    0.4600   -7497.5950  0.3138 
   00018    0.4552   -7515.8821  0.3104 
   00019    0.4580   -7583.4197  0.3119 
   00020    0.4512   -7604.3466  0.3205 
   00021    0.4472   -7676.1589  0.3172 
   00022    0.4464   -7718.3948  0.3141 
   00023    0.4196   -7725.1981  0.3132 
   00024    0.4504   -7744.7668  0.3104 
   00025    0.4552   -7758.4044  0.3151 
   00026    0.4504   -7823.6233  0.3183 
   00027    0.4256   -7862.6039  0.3136 
   00028    0.4412   -7838.8690  0.3168 
   00029    0.4332   -7850.1307  0.3166 
   00030    0.4296   -7925.7192  0.3174 
   00031    0.4332   -7915.3042  0.3182 
   00032    0.4472   -7933.8828  0.3257 
   00033    0.4272   -7922.0787  0.3282 
   00034    0.4280   -7978.9165  0.3340 
   00035    0.4268   -7978.9215  0.3452 
   00036    0.4364   -7970.7926  0.3499 
   00037    0.4112   -8003.3146  0.3506 
   00038    0.4320   -8019.5837  0.3483 
   00039    0.4416   -8053.8214  0.3440 
   00040    0.4344   -8070.9836  0.3444 
   00041    0.4228   -8070.5986  0.3416 
   00042    0.4176   -8058.0995  0.3425 
   00043    0.4312   -8119.7242  0.3494 
   00044    0.4260   -8188.3691  0.3462 
   00045    0.4304   -8132.5395  0.3448 
   00046    0.4184   -8176.2024  0.3484 
   00047    0.4212   -8174.8000  0.3502 
   00048    0.4172   -8188.7048  0.3595 
   00049    0.4332   -8141.8696  0.3567 
   00050    0.4144   -8151.4922  0.3540 
