#=====================================================
# File created:        Mon-11-Mar-2024-at-05-20-55PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.156464
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22556.1754  0.2541 
   00001    0.6757  -33733.0734  0.2591 
   00002    0.6166  -40950.0499  0.2581 
   00003    0.5807  -46047.0612  0.2615 
   00004    0.5580  -49865.6913  0.2641 
   00005    0.5339  -52961.1699  0.2673 
   00006    0.5204  -55461.7583  0.2670 
   00007    0.5062  -57456.9244  0.2655 
   00008    0.4978  -59193.9856  0.2651 
   00009    0.4832  -60643.6572  0.2643 
   00010    0.4829  -61976.3766  0.2680 
   00011    0.4738  -63043.0753  0.2694 
   00012    0.4720  -64031.6149  0.2693 
   00013    0.4712  -64711.3647  0.2692 
   00014    0.4596  -65433.6453  0.2668 
   00015    0.4608  -66139.1130  0.2645 
   00016    0.4579  -66745.9099  0.2681 
   00017    0.4558  -67208.8757  0.2676 
   00018    0.4517  -67768.9858  0.2667 
   00019    0.4476  -68193.6779  0.2668 
   00020    0.4468  -68782.0347  0.2669 
   00021    0.4442  -69293.8070  0.2670 
   00022    0.4417  -69603.2330  0.2674 
   00023    0.4457  -69729.3438  0.2676 
   00024    0.4404  -69964.3544  0.2679 
   00025    0.4459  -70126.8995  0.2673 
   00026    0.4392  -70408.6075  0.2694 
   00027    0.4365  -70514.3101  0.2719 
   00028    0.4327  -70750.3981  0.2704 
   00029    0.4375  -70929.4137  0.2711 
   00030    0.4344  -71154.6264  0.2736 
   00031    0.4277  -71421.9926  0.2742 
   00032    0.4355  -71458.3721  0.2749 
   00033    0.4340  -71602.2777  0.2760 
   00034    0.4317  -71659.5600  0.2752 
   00035    0.4338  -71714.5118  0.2740 
   00036    0.4346  -71918.9976  0.2756 
   00037    0.4271  -72067.8597  0.2774 
   00038    0.4325  -72058.3502  0.2768 
   00039    0.4296  -72094.1154  0.2784 
   00040    0.4284  -72149.9424  0.2802 
   00041    0.4382  -72136.4469  0.2802 
   00042    0.4250  -72228.0680  0.2790 
   00043    0.4269  -72315.0652  0.2794 
   00044    0.4261  -72353.5338  0.2811 
   00045    0.4316  -72398.5889  0.2836 
   00046    0.4253  -72446.3783  0.2828 
   00047    0.4287  -72401.4451  0.2837 
   00048    0.4273  -72664.5503  0.2851 
   00049    0.4344  -72836.5024  0.2885 
   00050    0.4296  -72971.2251  0.2874 
