#=====================================================
# File created:        Sun-03-Mar-2024-at-01-12-48PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.875671
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2506.4332  0.2658 
   00001    0.6848   -3654.4591  0.2686 
   00002    0.6396   -4523.9296  0.2895 
   00003    0.5776   -5015.4693  0.2886 
   00004    0.5392   -5501.9568  0.2846 
   00005    0.5280   -5878.5374  0.2888 
   00006    0.5236   -6216.5037  0.2789 
   00007    0.5020   -6482.4906  0.2801 
   00008    0.5000   -6634.6772  0.2813 
   00009    0.4796   -6710.3752  0.2813 
   00010    0.4736   -6792.2864  0.2699 
   00011    0.4704   -6981.7486  0.2677 
   00012    0.4648   -7102.0410  0.2750 
   00013    0.4864   -7205.2507  0.2835 
   00014    0.4652   -7287.9759  0.2812 
   00015    0.4528   -7411.8716  0.2816 
   00016    0.4592   -7447.1042  0.2779 
   00017    0.4288   -7438.9639  0.2758 
   00018    0.4808   -7501.4494  0.2812 
   00019    0.4592   -7526.2953  0.2831 
   00020    0.4380   -7516.9153  0.2885 
   00021    0.4416   -7526.4005  0.2901 
   00022    0.4428   -7600.6587  0.2919 
   00023    0.4260   -7610.6973  0.2955 
   00024    0.4404   -7650.3905  0.2932 
   00025    0.4468   -7710.7177  0.2993 
   00026    0.4544   -7739.8539  0.3031 
   00027    0.4332   -7766.8793  0.3089 
   00028    0.4284   -7778.8845  0.3116 
   00029    0.4288   -7771.2157  0.3125 
   00030    0.4556   -7824.5992  0.3095 
   00031    0.4368   -7843.6689  0.3058 
   00032    0.4308   -7841.7153  0.3022 
   00033    0.4388   -7864.8310  0.3076 
   00034    0.4396   -7925.5999  0.3157 
   00035    0.4240   -7932.3878  0.3146 
   00036    0.4248   -7936.8818  0.3200 
   00037    0.4384   -7972.0332  0.3233 
   00038    0.4236   -7920.6735  0.3240 
   00039    0.4308   -7949.3218  0.3162 
   00040    0.4332   -7989.8197  0.3135 
   00041    0.4236   -7986.3209  0.3155 
   00042    0.4388   -7999.9289  0.3188 
   00043    0.4364   -8012.1934  0.3137 
   00044    0.4272   -8036.0667  0.3204 
   00045    0.4180   -8006.2890  0.3181 
   00046    0.4244   -8051.3234  0.3193 
   00047    0.4228   -8067.5171  0.3246 
   00048    0.4332   -8079.6353  0.3248 
   00049    0.4032   -8085.4783  0.3315 
   00050    0.4208   -8034.7359  0.3318 
