#=====================================================
# File created:        Mon-11-Mar-2024-at-01-28-30PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        3.086303
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2447.4264  0.2668 
   00001    0.6832   -3670.0460  0.2780 
   00002    0.6256   -4519.1263  0.2755 
   00003    0.5788   -5102.9807  0.2841 
   00004    0.5640   -5497.6231  0.2690 
   00005    0.5356   -5825.7755  0.2802 
   00006    0.5172   -6204.6409  0.2810 
   00007    0.5092   -6508.5878  0.2859 
   00008    0.5000   -6635.8048  0.2949 
   00009    0.4912   -6813.4414  0.2988 
   00010    0.4824   -6965.3480  0.2955 
   00011    0.4624   -7098.6035  0.3066 
   00012    0.4556   -7233.6971  0.3076 
   00013    0.4708   -7261.7124  0.3081 
   00014    0.4740   -7351.4472  0.3113 
   00015    0.4476   -7383.0165  0.3200 
   00016    0.4444   -7470.9386  0.3197 
   00017    0.4476   -7551.8802  0.3250 
   00018    0.4448   -7629.9536  0.3243 
   00019    0.4488   -7596.9115  0.3260 
   00020    0.4440   -7671.1916  0.3217 
   00021    0.4392   -7714.7129  0.3170 
   00022    0.4296   -7712.8004  0.3131 
   00023    0.4396   -7807.7738  0.3123 
   00024    0.4440   -7836.8836  0.3098 
   00025    0.4460   -7905.4143  0.3128 
   00026    0.4412   -7933.8413  0.3101 
   00027    0.4556   -7950.4780  0.3104 
   00028    0.4300   -7976.6506  0.3087 
   00029    0.4224   -7966.5137  0.3095 
   00030    0.4408   -7970.8006  0.3130 
   00031    0.4428   -8008.5359  0.3103 
   00032    0.4460   -7979.4825  0.3019 
   00033    0.4340   -7955.5741  0.2953 
   00034    0.4336   -7956.8994  0.2980 
   00035    0.4124   -7951.6167  0.2930 
   00036    0.4344   -7948.8063  0.2973 
   00037    0.4372   -7999.8977  0.2993 
   00038    0.4236   -8048.2535  0.2954 
   00039    0.4328   -8097.2215  0.2958 
   00040    0.4244   -8081.3733  0.3109 
   00041    0.4344   -8057.3738  0.3174 
   00042    0.4304   -8103.5004  0.3180 
   00043    0.4420   -8108.1997  0.3147 
   00044    0.4112   -8069.4306  0.3115 
   00045    0.4160   -8110.0805  0.3095 
   00046    0.4232   -8110.1534  0.3086 
   00047    0.4220   -8085.8657  0.3100 
   00048    0.4088   -8069.1088  0.3116 
   00049    0.4288   -8059.4162  0.3112 
   00050    0.4324   -8096.2055  0.3169 
   00051    0.4196   -8131.1978  0.3077 
   00052    0.4200   -8108.9070  0.3067 
   00053    0.4160   -8108.5941  0.3113 
   00054    0.4244   -8110.5472  0.3117 
   00055    0.4304   -8080.8981  0.3105 
   00056    0.4264   -8089.3509  0.3038 
   00057    0.4272   -8115.9507  0.3087 
   00058    0.4348   -8107.1039  0.3045 
   00059    0.4312   -8082.7723  0.3111 
   00060    0.4172   -8090.6733  0.3109 
   00061    0.4208   -8076.8306  0.3078 
   00062    0.4252   -8103.5902  0.3077 
   00063    0.4156   -8125.6096  0.3096 
   00064    0.4404   -8121.2842  0.3092 
   00065    0.4348   -8149.1735  0.3043 
   00066    0.4356   -8132.5819  0.3137 
   00067    0.4336   -8094.4167  0.3177 
   00068    0.4156   -8136.0709  0.3237 
   00069    0.4264   -8134.4410  0.3252 
   00070    0.4148   -8173.7877  0.3342 
   00071    0.4344   -8168.3938  0.3328 
   00072    0.4404   -8202.0023  0.3339 
   00073    0.4384   -8244.0053  0.3343 
   00074    0.4328   -8247.3321  0.3371 
   00075    0.4152   -8214.6546  0.3384 
   00076    0.4364   -8226.3606  0.3440 
   00077    0.4284   -8245.9873  0.3479 
   00078    0.4348   -8257.2846  0.3374 
   00079    0.4152   -8261.7101  0.3367 
   00080    0.4176   -8259.2992  0.3310 
   00081    0.4156   -8248.3421  0.3251 
   00082    0.4372   -8277.2643  0.3275 
   00083    0.4136   -8289.4497  0.3310 
   00084    0.4196   -8267.4362  0.3314 
   00085    0.4152   -8272.1935  0.3338 
   00086    0.4268   -8262.4421  0.3281 
   00087    0.4332   -8253.8508  0.3248 
   00088    0.4408   -8305.9274  0.3199 
   00089    0.4000   -8298.5710  0.3180 
   00090    0.4108   -8303.8906  0.3178 
   00091    0.4068   -8279.6547  0.3151 
   00092    0.4256   -8277.1717  0.3195 
   00093    0.4220   -8294.4273  0.3161 
   00094    0.4232   -8299.8083  0.3204 
   00095    0.4488   -8284.1162  0.3198 
   00096    0.4180   -8264.9704  0.3235 
   00097    0.4152   -8278.8282  0.3245 
   00098    0.4196   -8280.7708  0.3254 
   00099    0.4228   -8260.1643  0.3226 
   00100    0.4356   -8276.9211  0.3235 
