#=====================================================
# File created:        Thu-07-Mar-2024-at-01-05-54PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.460855
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2438.7480  0.2680 
   00001    0.6896   -3675.3678  0.2756 
   00002    0.6188   -4403.1353  0.2907 
   00003    0.5896   -4923.5408  0.2968 
   00004    0.5704   -5449.5999  0.2953 
   00005    0.5328   -5826.4761  0.2988 
   00006    0.5156   -6156.5752  0.2970 
   00007    0.4892   -6390.4987  0.2981 
   00008    0.4956   -6575.7472  0.2983 
   00009    0.4952   -6689.9393  0.2909 
   00010    0.4772   -6897.5528  0.2875 
   00011    0.4688   -6981.5852  0.2935 
   00012    0.4692   -7106.1356  0.2954 
   00013    0.4492   -7215.2214  0.2987 
   00014    0.4580   -7291.9883  0.2998 
   00015    0.4564   -7328.4850  0.3032 
   00016    0.4564   -7412.0370  0.3143 
   00017    0.4564   -7446.0648  0.3171 
   00018    0.4428   -7514.1776  0.3146 
   00019    0.4584   -7582.1937  0.3162 
   00020    0.4692   -7655.8264  0.3141 
   00021    0.4396   -7734.5297  0.3237 
   00022    0.4576   -7771.4315  0.3240 
   00023    0.4356   -7764.5388  0.3216 
   00024    0.4280   -7741.8905  0.3262 
   00025    0.4384   -7778.6579  0.3261 
   00026    0.4500   -7746.2122  0.3231 
   00027    0.4512   -7721.8490  0.3330 
   00028    0.4488   -7760.6598  0.3321 
   00029    0.4224   -7754.3971  0.3389 
   00030    0.4508   -7791.5743  0.3426 
   00031    0.4304   -7824.2039  0.3392 
   00032    0.4328   -7791.2729  0.3332 
   00033    0.4360   -7798.2244  0.3302 
   00034    0.4348   -7812.4112  0.3405 
   00035    0.4180   -7827.1721  0.3417 
   00036    0.4376   -7880.7021  0.3394 
   00037    0.4512   -7880.5517  0.3330 
   00038    0.4352   -7922.8309  0.3288 
   00039    0.4368   -7908.6160  0.3214 
   00040    0.4232   -7938.6702  0.3202 
   00041    0.4368   -7998.0620  0.3241 
   00042    0.4272   -7980.1061  0.3254 
   00043    0.4324   -7992.2711  0.3209 
   00044    0.4404   -8004.2688  0.3163 
   00045    0.4372   -8017.8340  0.3219 
   00046    0.4336   -8035.1143  0.3223 
   00047    0.4392   -8032.4801  0.3195 
   00048    0.4264   -8061.7284  0.3200 
   00049    0.4320   -8095.8662  0.3206 
   00050    0.4360   -8108.2330  0.3228 
