#=====================================================
# File created:        Wed-06-Mar-2024-at-04-43-27PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.061399
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2506.3854  0.2740 
   00001    0.6788   -3726.3105  0.2809 
   00002    0.6056   -4389.8097  0.2918 
   00003    0.6104   -4926.7936  0.2993 
   00004    0.5748   -5387.1820  0.3050 
   00005    0.5524   -5714.3389  0.3195 
   00006    0.5280   -6020.3275  0.3372 
   00007    0.4980   -6294.9283  0.3451 
   00008    0.4984   -6514.9414  0.3511 
   00009    0.4960   -6671.2820  0.3597 
   00010    0.4656   -6835.7557  0.3692 
   00011    0.4780   -6985.7473  0.3805 
   00012    0.4676   -7106.9435  0.3819 
   00013    0.4568   -7192.2017  0.3929 
   00014    0.4540   -7229.5803  0.4058 
   00015    0.4412   -7356.8662  0.4103 
   00016    0.4492   -7415.5558  0.4097 
   00017    0.4676   -7509.9633  0.4167 
   00018    0.4656   -7575.4737  0.4269 
   00019    0.4436   -7616.4368  0.4220 
   00020    0.4384   -7707.5108  0.4237 
   00021    0.4388   -7775.4802  0.4278 
   00022    0.4428   -7752.1611  0.4334 
   00023    0.4308   -7741.1434  0.4324 
   00024    0.4364   -7784.4428  0.4350 
   00025    0.4388   -7826.5840  0.4398 
   00026    0.4244   -7844.0295  0.4385 
   00027    0.4352   -7866.0017  0.4370 
   00028    0.4228   -7874.9819  0.4325 
   00029    0.4240   -7890.3157  0.4316 
   00030    0.4252   -7924.6911  0.4312 
   00031    0.4360   -7972.1041  0.4332 
   00032    0.4424   -7989.6302  0.4292 
   00033    0.4304   -7996.3669  0.4292 
   00034    0.4324   -8046.7252  0.4301 
   00035    0.4264   -8036.4428  0.4325 
   00036    0.4496   -8012.5621  0.4388 
   00037    0.4316   -8025.7853  0.4395 
   00038    0.4476   -8037.9804  0.4428 
   00039    0.4212   -8055.2091  0.4471 
   00040    0.4256   -8040.6509  0.4498 
   00041    0.4408   -8093.1168  0.4457 
   00042    0.4336   -8079.2511  0.4474 
   00043    0.4284   -8095.9830  0.4507 
   00044    0.4356   -8080.2240  0.4510 
   00045    0.4272   -8118.1872  0.4515 
   00046    0.4316   -8146.9795  0.4517 
   00047    0.4264   -8162.4548  0.4555 
   00048    0.4164   -8210.1553  0.4724 
   00049    0.4392   -8210.6537  0.4714 
   00050    0.4184   -8189.8829  0.4660 
