#=====================================================
# File created:        Sat-09-Mar-2024-at-05-21-56PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.042063
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -112.6346  0.3500 
   00001    0.6500    -155.8586  0.3364 
   00002    0.5600    -180.4825  0.3512 
   00003    0.5700    -208.0133  0.3640 
   00004    0.5500    -237.2720  0.3930 
   00005    0.4700    -252.0464  0.4113 
   00006    0.4600    -272.3528  0.4193 
   00007    0.4900    -271.8625  0.3946 
   00008    0.4700    -280.2837  0.3651 
   00009    0.4500    -290.5988  0.3389 
   00010    0.5300    -291.8149  0.4130 
   00011    0.4300    -295.2537  0.4070 
   00012    0.5400    -299.0967  0.4357 
   00013    0.5000    -295.0937  0.4733 
   00014    0.5000    -303.9159  0.4533 
   00015    0.4000    -298.2784  0.4858 
   00016    0.4100    -304.2764  0.5015 
   00017    0.4100    -307.0600  0.5072 
   00018    0.4500    -305.2920  0.4737 
   00019    0.5600    -296.1269  0.4364 
   00020    0.4700    -284.4967  0.4734 
   00021    0.4400    -292.6720  0.4972 
   00022    0.5100    -296.7927  0.4874 
   00023    0.5300    -291.6393  0.5127 
   00024    0.4600    -286.3720  0.5021 
   00025    0.4800    -293.4002  0.5275 
   00026    0.5500    -302.3459  0.5659 
   00027    0.5100    -297.0362  0.5658 
   00028    0.4700    -298.7555  0.5989 
   00029    0.4600    -296.7499  0.5691 
   00030    0.5100    -306.0436  0.6066 
   00031    0.3900    -315.6489  0.6159 
   00032    0.4200    -321.4977  0.6370 
   00033    0.4100    -315.2723  0.6205 
   00034    0.4700    -326.9859  0.6669 
   00035    0.3200    -318.1707  0.6680 
   00036    0.4300    -326.5439  0.6913 
   00037    0.3900    -322.2930  0.7004 
   00038    0.4200    -327.7224  0.7056 
   00039    0.4200    -324.4111  0.7207 
   00040    0.4400    -325.5741  0.7200 
   00041    0.4100    -327.4058  0.7354 
   00042    0.4500    -331.0437  0.7276 
   00043    0.4200    -318.6525  0.7171 
   00044    0.4700    -317.8847  0.7604 
   00045    0.4700    -316.2694  0.7639 
   00046    0.4400    -317.0965  0.7535 
   00047    0.4500    -333.2878  0.8007 
   00048    0.3200    -340.9007  0.8214 
   00049    0.3500    -340.3395  0.8129 
   00050    0.4100    -338.8316  0.8024 
