#=====================================================
# File created:        Sat-09-Mar-2024-at-05-29-10PM
# Size of lattice:     75x75
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.910365
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5573.9847  0.2578 
   00001    0.6812   -8209.7754  0.2575 
   00002    0.6290  -10083.5053  0.2595 
   00003    0.5867  -11317.9255  0.2570 
   00004    0.5680  -12315.3207  0.2599 
   00005    0.5294  -13021.4975  0.2574 
   00006    0.5243  -13637.1671  0.2626 
   00007    0.5097  -14378.9052  0.2674 
   00008    0.4855  -14862.5597  0.2701 
   00009    0.4933  -15209.7295  0.2718 
   00010    0.4871  -15474.5084  0.2747 
   00011    0.4757  -15769.8779  0.2787 
   00012    0.4738  -16038.7431  0.2743 
   00013    0.4718  -16247.8226  0.2795 
   00014    0.4526  -16487.0982  0.2764 
   00015    0.4576  -16624.0446  0.2793 
   00016    0.4578  -16783.2507  0.2818 
   00017    0.4478  -16968.6808  0.2834 
   00018    0.4450  -17075.0485  0.2868 
   00019    0.4505  -17154.9854  0.2891 
   00020    0.4532  -17263.7109  0.2899 
   00021    0.4489  -17385.1010  0.2974 
   00022    0.4460  -17434.4720  0.2989 
   00023    0.4363  -17475.3869  0.3026 
   00024    0.4412  -17614.8653  0.3036 
   00025    0.4306  -17683.1498  0.3070 
   00026    0.4430  -17756.8828  0.3049 
   00027    0.4389  -17804.8488  0.3027 
   00028    0.4233  -17865.0529  0.3062 
   00029    0.4254  -17926.5058  0.3051 
   00030    0.4414  -17941.6778  0.3107 
   00031    0.4258  -17965.5116  0.3092 
   00032    0.4213  -18014.3731  0.3117 
   00033    0.4256  -17964.0704  0.3167 
   00034    0.4208  -17908.0182  0.3169 
   00035    0.4210  -17912.1215  0.3214 
   00036    0.4277  -17989.1809  0.3239 
   00037    0.4460  -17959.7790  0.3276 
   00038    0.4482  -18002.2870  0.3295 
   00039    0.4356  -18022.5742  0.3310 
   00040    0.4343  -18086.5127  0.3314 
   00041    0.4325  -18154.5096  0.3314 
   00042    0.4204  -18179.6408  0.3308 
   00043    0.4197  -18229.3981  0.3284 
   00044    0.4265  -18249.9004  0.3304 
   00045    0.4222  -18297.0869  0.3288 
   00046    0.4201  -18260.6409  0.3293 
   00047    0.4219  -18285.7074  0.3326 
   00048    0.4183  -18369.2224  0.3322 
   00049    0.4265  -18373.5811  0.3369 
   00050    0.4336  -18350.2397  0.3378 
