#=====================================================
# File created:        Thu-07-Mar-2024-at-01-45-44PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.800379
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2518.5433  0.2689 
   00001    0.6852   -3761.0005  0.2689 
   00002    0.6376   -4554.2422  0.2650 
   00003    0.5792   -5158.1727  0.2717 
   00004    0.5608   -5654.4208  0.2782 
   00005    0.5396   -5930.0774  0.2763 
   00006    0.5232   -6180.1076  0.2866 
   00007    0.5292   -6442.7590  0.2892 
   00008    0.4884   -6651.8420  0.2935 
   00009    0.4828   -6819.8017  0.2908 
   00010    0.4792   -6955.6172  0.2896 
   00011    0.4800   -7061.4910  0.2942 
   00012    0.4504   -7223.5560  0.2891 
   00013    0.4704   -7259.0932  0.2911 
   00014    0.4496   -7330.2957  0.2928 
   00015    0.4628   -7353.5260  0.2925 
   00016    0.4584   -7406.3666  0.2912 
   00017    0.4544   -7459.4701  0.2909 
   00018    0.4512   -7552.1794  0.2993 
   00019    0.4296   -7578.2879  0.2984 
   00020    0.4560   -7588.5924  0.3054 
   00021    0.4616   -7662.2615  0.3063 
   00022    0.4508   -7655.2175  0.3015 
   00023    0.4472   -7714.1296  0.3024 
   00024    0.4392   -7670.4496  0.3029 
   00025    0.4624   -7730.9036  0.3098 
   00026    0.4196   -7766.7647  0.3130 
   00027    0.4376   -7769.6907  0.3247 
   00028    0.4232   -7798.6151  0.3279 
   00029    0.4464   -7847.8234  0.3352 
   00030    0.4320   -7881.3919  0.3372 
   00031    0.4460   -7892.7374  0.3429 
   00032    0.4140   -7901.2202  0.3410 
   00033    0.4388   -7926.0131  0.3403 
   00034    0.4192   -7911.6190  0.3395 
   00035    0.4260   -7926.7575  0.3432 
   00036    0.4404   -7926.7206  0.3464 
   00037    0.4420   -7893.9090  0.3541 
   00038    0.4392   -7935.5823  0.3617 
   00039    0.4192   -7980.5872  0.3628 
   00040    0.4360   -8017.9749  0.3585 
   00041    0.4296   -8039.4709  0.3584 
   00042    0.4116   -8076.1143  0.3617 
   00043    0.4300   -8045.5105  0.3625 
   00044    0.4484   -8076.3005  0.3638 
   00045    0.4288   -8093.6426  0.3647 
   00046    0.4192   -8119.2503  0.3655 
   00047    0.4260   -8123.0264  0.3695 
   00048    0.4292   -8144.6950  0.3748 
   00049    0.4280   -8129.7789  0.3762 
   00050    0.4240   -8128.6061  0.3774 
