#=====================================================
# File created:        Sun-03-Mar-2024-at-01-04-40PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.867116
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2625.3035  0.2726 
   00001    0.6712   -3821.9644  0.2826 
   00002    0.6168   -4510.8141  0.2935 
   00003    0.5872   -5131.0723  0.3085 
   00004    0.5516   -5632.3299  0.3120 
   00005    0.5368   -5972.3419  0.3085 
   00006    0.5180   -6276.2632  0.3196 
   00007    0.4988   -6482.0741  0.3253 
   00008    0.4840   -6629.0888  0.3180 
   00009    0.4752   -6806.3120  0.3269 
   00010    0.4632   -6954.2582  0.3245 
   00011    0.4636   -7076.3337  0.3259 
   00012    0.4660   -7249.4093  0.3298 
   00013    0.4572   -7317.0477  0.3427 
   00014    0.4436   -7389.6704  0.3497 
   00015    0.4652   -7423.3621  0.3527 
   00016    0.4584   -7482.8337  0.3604 
   00017    0.4624   -7504.7257  0.3604 
   00018    0.4516   -7528.3005  0.3644 
   00019    0.4452   -7608.3204  0.3621 
   00020    0.4288   -7678.8499  0.3638 
   00021    0.4476   -7698.0700  0.3641 
   00022    0.4664   -7709.1553  0.3629 
   00023    0.4552   -7711.2753  0.3679 
   00024    0.4516   -7698.6433  0.3804 
   00025    0.4452   -7744.4635  0.3789 
   00026    0.4556   -7787.4370  0.3848 
   00027    0.4368   -7849.8864  0.3911 
   00028    0.4212   -7870.4594  0.3908 
   00029    0.4436   -7949.8872  0.3951 
   00030    0.4304   -7983.0824  0.3925 
   00031    0.4420   -7983.9847  0.4050 
   00032    0.4264   -7968.0826  0.4144 
   00033    0.4280   -7951.7496  0.4177 
   00034    0.4176   -7978.9129  0.4091 
   00035    0.4204   -8032.4624  0.4042 
   00036    0.4128   -8095.4251  0.4132 
   00037    0.4192   -8101.7977  0.4197 
   00038    0.4300   -8090.7904  0.4161 
   00039    0.4284   -8090.5545  0.4098 
   00040    0.4244   -8045.0693  0.4078 
   00041    0.4100   -8067.3544  0.4096 
   00042    0.4220   -8099.6207  0.4093 
   00043    0.4220   -8106.2376  0.4008 
   00044    0.4344   -8120.3179  0.4006 
   00045    0.4076   -8085.0348  0.4006 
   00046    0.4452   -8130.7831  0.3980 
   00047    0.4020   -8161.6402  0.3990 
   00048    0.4192   -8143.4223  0.3954 
   00049    0.4324   -8141.7524  0.4018 
   00050    0.4252   -8121.3083  0.4015 
