#=====================================================
# File created:        Sat-09-Mar-2024-at-06-00-02PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.006687
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -117.3535  0.3618 
   00001    0.7200    -145.6362  0.3851 
   00002    0.6200    -192.6795  0.4909 
   00003    0.5500    -219.9906  0.5422 
   00004    0.5600    -234.1779  0.5626 
   00005    0.6100    -240.8710  0.5847 
   00006    0.5200    -254.8933  0.6020 
   00007    0.4700    -268.5455  0.6218 
   00008    0.5500    -276.4185  0.6370 
   00009    0.4300    -283.4194  0.6560 
   00010    0.4000    -295.2486  0.6596 
   00011    0.4400    -293.3249  0.6559 
   00012    0.4400    -308.2203  0.6802 
   00013    0.4500    -307.1180  0.6853 
   00014    0.4200    -309.8440  0.7093 
   00015    0.3900    -313.6698  0.6981 
   00016    0.4500    -318.3986  0.7124 
   00017    0.3800    -321.5161  0.7277 
   00018    0.4500    -326.9431  0.7447 
   00019    0.4700    -334.2205  0.7643 
   00020    0.4000    -335.2220  0.7631 
   00021    0.4300    -334.2129  0.7884 
   00022    0.4500    -333.2741  0.7928 
   00023    0.4700    -331.7557  0.8190 
   00024    0.4400    -338.1123  0.8520 
   00025    0.4400    -337.6139  0.8362 
   00026    0.4400    -338.2503  0.8446 
   00027    0.3700    -342.5361  0.8718 
   00028    0.3400    -344.9749  0.8792 
   00029    0.3700    -346.4135  0.8811 
   00030    0.3900    -349.2140  0.8818 
   00031    0.5400    -345.2500  0.8750 
   00032    0.4200    -349.9319  0.8879 
   00033    0.3800    -334.3777  0.8818 
   00034    0.5000    -342.2143  0.8923 
   00035    0.3800    -341.4592  0.8999 
   00036    0.3400    -338.2663  0.8786 
   00037    0.3600    -340.3343  0.8791 
   00038    0.3700    -345.9372  0.8994 
   00039    0.3900    -352.2847  0.8971 
   00040    0.4100    -352.0820  0.9016 
   00041    0.3900    -350.7816  0.9032 
   00042    0.3600    -352.9699  0.9105 
   00043    0.5300    -345.4838  0.8874 
   00044    0.3000    -337.7457  0.8897 
   00045    0.4100    -337.4482  0.8944 
   00046    0.3900    -342.8829  0.8957 
   00047    0.3900    -340.1312  0.8990 
   00048    0.4800    -336.5227  0.8805 
   00049    0.3000    -335.1672  0.8732 
   00050    0.4200    -341.0825  0.8700 
