#=====================================================
# File created:        Sat-09-Mar-2024-at-05-40-16PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        15.327064
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22131.1561  0.2545 
   00001    0.6774  -33308.3953  0.2570 
   00002    0.6206  -40459.4125  0.2624 
   00003    0.5861  -45686.2841  0.2652 
   00004    0.5625  -49505.6054  0.2648 
   00005    0.5356  -52593.3658  0.2664 
   00006    0.5183  -55086.1623  0.2694 
   00007    0.5110  -57237.6463  0.2733 
   00008    0.4976  -58951.9854  0.2752 
   00009    0.4916  -60473.8702  0.2753 
   00010    0.4821  -61735.4207  0.2752 
   00011    0.4733  -62931.9692  0.2739 
   00012    0.4692  -63949.2694  0.2747 
   00013    0.4681  -64771.8341  0.2759 
   00014    0.4530  -65507.1770  0.2759 
   00015    0.4589  -66133.8058  0.2794 
   00016    0.4567  -66732.2295  0.2785 
   00017    0.4583  -67397.0467  0.2812 
   00018    0.4492  -67988.2477  0.2819 
   00019    0.4530  -68317.7773  0.2840 
   00020    0.4479  -68733.9505  0.2862 
   00021    0.4435  -69015.2924  0.2868 
   00022    0.4436  -69257.1578  0.2872 
   00023    0.4436  -69575.8612  0.2920 
   00024    0.4435  -69961.5343  0.2963 
   00025    0.4399  -70161.7129  0.2975 
   00026    0.4339  -70286.8729  0.2984 
   00027    0.4371  -70598.6139  0.2979 
   00028    0.4432  -70830.6181  0.2997 
   00029    0.4390  -70902.2707  0.3003 
   00030    0.4377  -71007.7144  0.3025 
   00031    0.4297  -71270.4168  0.3035 
   00032    0.4341  -71375.8822  0.3066 
   00033    0.4296  -71573.6103  0.3073 
   00034    0.4351  -71549.6033  0.3068 
   00035    0.4279  -71800.8097  0.3070 
   00036    0.4356  -71811.7588  0.3103 
   00037    0.4293  -71976.6504  0.3087 
   00038    0.4307  -72105.9411  0.3105 
   00039    0.4317  -72218.3711  0.3100 
   00040    0.4335  -72369.5766  0.3090 
   00041    0.4282  -72393.1825  0.3104 
   00042    0.4357  -72494.1938  0.3114 
   00043    0.4304  -72664.6181  0.3127 
   00044    0.4276  -72714.3246  0.3109 
   00045    0.4238  -72715.5023  0.3106 
   00046    0.4296  -72729.2360  0.3088 
   00047    0.4300  -72833.5839  0.3085 
   00048    0.4314  -72990.9980  0.3097 
   00049    0.4270  -73056.3718  0.3118 
   00050    0.4266  -72953.7681  0.3120 
