#=====================================================
# File created:        Mon-11-Mar-2024-at-01-16-52PM
# Size of lattice:     50x50
# Number of MC steps:  75
# Reduced temperature: 0.500
# Run time (s):        4.518968
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2591.7253  0.2667 
   00001    0.6808   -3704.4929  0.2704 
   00002    0.6184   -4528.5360  0.2820 
   00003    0.5708   -5087.0058  0.2776 
   00004    0.5524   -5608.9837  0.2846 
   00005    0.5224   -6005.6052  0.2806 
   00006    0.5212   -6292.7239  0.2867 
   00007    0.4980   -6496.1998  0.2856 
   00008    0.4816   -6697.3735  0.2816 
   00009    0.4992   -6888.5395  0.2864 
   00010    0.4752   -7041.9717  0.2923 
   00011    0.4796   -7099.1405  0.2982 
   00012    0.4740   -7201.9014  0.3010 
   00013    0.4624   -7326.0248  0.3050 
   00014    0.4680   -7433.7774  0.3079 
   00015    0.4448   -7510.4268  0.3057 
   00016    0.4732   -7562.1886  0.3072 
   00017    0.4512   -7554.0564  0.3150 
   00018    0.4536   -7564.8906  0.3161 
   00019    0.4564   -7630.6327  0.3183 
   00020    0.4504   -7695.5029  0.3261 
   00021    0.4280   -7775.4613  0.3296 
   00022    0.4168   -7778.9936  0.3245 
   00023    0.4268   -7821.0570  0.3206 
   00024    0.4336   -7840.7587  0.3174 
   00025    0.4436   -7808.8919  0.3197 
   00026    0.4368   -7806.1014  0.3136 
   00027    0.4376   -7820.3220  0.3149 
   00028    0.4256   -7871.7487  0.3098 
   00029    0.4284   -7869.5835  0.3140 
   00030    0.4440   -7904.5553  0.3177 
   00031    0.4300   -7913.2924  0.3208 
   00032    0.4432   -7886.1242  0.3249 
   00033    0.4460   -7890.8318  0.3281 
   00034    0.4228   -7925.4740  0.3314 
   00035    0.4360   -7929.5493  0.3284 
   00036    0.4112   -7887.9890  0.3308 
   00037    0.4276   -7932.9420  0.3359 
   00038    0.4404   -7959.2527  0.3367 
   00039    0.4404   -7931.7454  0.3456 
   00040    0.4264   -7952.1595  0.3417 
   00041    0.4352   -7910.4788  0.3441 
   00042    0.4236   -7886.5181  0.3502 
   00043    0.4600   -7900.8164  0.3451 
   00044    0.4244   -7934.4997  0.3473 
   00045    0.4368   -7933.7891  0.3522 
   00046    0.4352   -7951.3185  0.3508 
   00047    0.4352   -7921.3091  0.3479 
   00048    0.4388   -7928.1407  0.3504 
   00049    0.4508   -7964.0731  0.3589 
   00050    0.4360   -8006.4321  0.3587 
   00051    0.4520   -8048.6996  0.3657 
   00052    0.4408   -8083.1081  0.3629 
   00053    0.4160   -8153.6135  0.3587 
   00054    0.4256   -8198.8664  0.3637 
   00055    0.4244   -8124.3161  0.3691 
   00056    0.4256   -8139.9383  0.3661 
   00057    0.4240   -8160.0297  0.3695 
   00058    0.4108   -8197.7237  0.3648 
   00059    0.4248   -8160.0087  0.3620 
   00060    0.4272   -8140.5022  0.3649 
   00061    0.4116   -8150.8935  0.3688 
   00062    0.4124   -8172.0146  0.3762 
   00063    0.4212   -8155.5586  0.3829 
   00064    0.4228   -8160.1701  0.3872 
   00065    0.4136   -8187.4566  0.3926 
   00066    0.4312   -8182.0886  0.3903 
   00067    0.4236   -8179.7480  0.3940 
   00068    0.4228   -8215.6507  0.3993 
   00069    0.4148   -8213.2403  0.3946 
   00070    0.4308   -8219.6308  0.3991 
   00071    0.4224   -8199.8480  0.4014 
   00072    0.4360   -8220.1756  0.3985 
   00073    0.4232   -8225.7323  0.4052 
   00074    0.4016   -8221.4021  0.4021 
   00075    0.4116   -8261.2970  0.4014 
