#=====================================================
# File created:        Fri-08-Mar-2024-at-03-01-18PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.783340
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2250.6498  0.2690 
   00001    35.0200   -3543.9279  0.2654 
   00002    31.1000   -4387.7599  0.2664 
   00003    29.9000   -5036.4689  0.2753 
   00004    28.2600   -5494.2434  0.2896 
   00005    25.6600   -5837.2174  0.2988 
   00006    26.1200   -6205.4540  0.3013 
   00007    25.7400   -6438.3090  0.3101 
   00008    25.7200   -6666.8480  0.3071 
   00009    24.1400   -6788.5626  0.2989 
   00010    24.1000   -6891.6264  0.3023 
   00011    23.6800   -7044.0382  0.3006 
   00012    23.6400   -7158.5576  0.3061 
   00013    23.7800   -7256.1737  0.3101 
   00014    23.2800   -7323.0105  0.3043 
   00015    23.1200   -7390.3035  0.3012 
   00016    22.9000   -7431.8759  0.2981 
   00017    22.4000   -7504.8941  0.3035 
   00018    22.3200   -7576.7759  0.3017 
   00019    21.0400   -7589.8468  0.2976 
   00020    22.5400   -7664.8583  0.3042 
   00021    22.7200   -7714.0725  0.3140 
   00022    22.5200   -7706.0958  0.3144 
   00023    21.8800   -7812.9412  0.3215 
   00024    22.1400   -7830.8746  0.3271 
   00025    22.0200   -7856.4282  0.3330 
   00026    22.0600   -7885.5751  0.3423 
   00027    21.4000   -7934.0484  0.3495 
   00028    21.4600   -7967.7053  0.3534 
   00029    21.4800   -7959.5193  0.3540 
   00030    22.0200   -7977.7919  0.3592 
   00031    22.0000   -7993.9840  0.3668 
   00032    21.2800   -7982.0582  0.3707 
   00033    22.0000   -8000.1486  0.3755 
   00034    21.6400   -7967.9937  0.3780 
   00035    21.6800   -8004.7857  0.3850 
   00036    21.0600   -8031.5346  0.3907 
   00037    21.8200   -8058.3195  0.3954 
   00038    20.7400   -8047.3005  0.4075 
   00039    21.0800   -8052.7735  0.4144 
   00040    21.1800   -8093.1464  0.4176 
   00041    20.6800   -8094.6622  0.4168 
   00042    21.5600   -8116.2326  0.4124 
   00043    22.3800   -8140.7207  0.4156 
   00044    21.4800   -8162.9411  0.4109 
   00045    21.0200   -8169.3120  0.4114 
   00046    19.9200   -8188.4811  0.4150 
   00047    21.3200   -8182.3939  0.4106 
   00048    21.5400   -8217.1845  0.4128 
   00049    20.6000   -8261.6371  0.4134 
   00050    21.2800   -8281.5273  0.4152 
