#=====================================================
# File created:        Sat-02-Mar-2024-at-11-58-33PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.054501
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2502.5855  0.2533 
   00001    0.6772   -3611.4456  0.2657 
   00002    0.6300   -4464.2712  0.2712 
   00003    0.6064   -5031.7095  0.2685 
   00004    0.5604   -5416.8317  0.2627 
   00005    0.5340   -5725.2314  0.2625 
   00006    0.5264   -5980.2073  0.2610 
   00007    0.5200   -6215.8904  0.2681 
   00008    0.5176   -6449.8562  0.2665 
   00009    0.5088   -6610.2009  0.2730 
   00010    0.4920   -6765.7487  0.2754 
   00011    0.4972   -6908.7378  0.2744 
   00012    0.4700   -7077.9705  0.2759 
   00013    0.4828   -7166.4232  0.2729 
   00014    0.4560   -7216.9152  0.2758 
   00015    0.4628   -7243.8594  0.2760 
   00016    0.4840   -7345.2661  0.2795 
   00017    0.4560   -7365.8198  0.2805 
   00018    0.4344   -7379.7689  0.2811 
   00019    0.4544   -7529.7856  0.2812 
   00020    0.4432   -7566.9727  0.2771 
   00021    0.4424   -7613.1090  0.2750 
   00022    0.4448   -7587.4449  0.2764 
   00023    0.4348   -7619.4717  0.2748 
   00024    0.4324   -7628.6138  0.2644 
   00025    0.4512   -7657.5037  0.2648 
   00026    0.4388   -7642.8804  0.2656 
   00027    0.4436   -7696.1357  0.2683 
   00028    0.4384   -7698.0782  0.2774 
   00029    0.4504   -7723.7075  0.2753 
   00030    0.4408   -7748.4169  0.2778 
   00031    0.4472   -7776.4624  0.2767 
   00032    0.4420   -7796.0283  0.2811 
   00033    0.4320   -7844.9666  0.2855 
   00034    0.4340   -7853.6941  0.2858 
   00035    0.4176   -7887.9982  0.2814 
   00036    0.4396   -7879.9472  0.2697 
   00037    0.4484   -7888.7889  0.2766 
   00038    0.4424   -7882.5534  0.2858 
   00039    0.4276   -7879.4880  0.2884 
   00040    0.4340   -7887.3746  0.2844 
   00041    0.4488   -7892.6063  0.2844 
   00042    0.4504   -7963.3625  0.2859 
   00043    0.4260   -7977.0180  0.2884 
   00044    0.4240   -8025.8953  0.2848 
   00045    0.4272   -8014.6703  0.2867 
   00046    0.4392   -8028.6594  0.2897 
   00047    0.4396   -8103.9347  0.2903 
   00048    0.4292   -8101.3438  0.2960 
   00049    0.4244   -8061.7211  0.2907 
   00050    0.4092   -8009.7613  0.2927 
