#=====================================================
# File created:        Sat-09-Mar-2024-at-03-49-18PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.812849
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2576.2911  0.2713 
   00001    0.6660   -3755.9700  0.2875 
   00002    0.6008   -4542.2404  0.2806 
   00003    0.5656   -5081.7889  0.2852 
   00004    0.5396   -5522.7769  0.3070 
   00005    0.5248   -5843.8964  0.3070 
   00006    0.5204   -6183.9080  0.3185 
   00007    0.5140   -6382.5299  0.3140 
   00008    0.4988   -6643.4558  0.3195 
   00009    0.4720   -6813.2090  0.3205 
   00010    0.4792   -6963.0221  0.3143 
   00011    0.4716   -7088.4144  0.3163 
   00012    0.4672   -7204.5685  0.3213 
   00013    0.4700   -7307.8141  0.3285 
   00014    0.4764   -7364.4341  0.3298 
   00015    0.4532   -7458.9134  0.3262 
   00016    0.4408   -7529.1355  0.3253 
   00017    0.4344   -7595.7001  0.3276 
   00018    0.4620   -7640.9874  0.3270 
   00019    0.4504   -7685.3325  0.3332 
   00020    0.4676   -7664.6223  0.3347 
   00021    0.4316   -7693.5590  0.3350 
   00022    0.4356   -7730.5746  0.3358 
   00023    0.3896   -7812.2092  0.3370 
   00024    0.4304   -7847.1999  0.3458 
   00025    0.4404   -7863.1247  0.3448 
   00026    0.4564   -7857.3619  0.3410 
   00027    0.4232   -7890.5528  0.3453 
   00028    0.4372   -7930.9858  0.3483 
   00029    0.4412   -7926.8732  0.3458 
   00030    0.4208   -7893.3402  0.3449 
   00031    0.4296   -7940.9979  0.3516 
   00032    0.4396   -7925.3037  0.3466 
   00033    0.4272   -7946.5236  0.3510 
   00034    0.4228   -7953.8958  0.3575 
   00035    0.4320   -7934.5580  0.3510 
   00036    0.4328   -8002.6181  0.3590 
   00037    0.4344   -7981.5375  0.3629 
   00038    0.4436   -7992.4900  0.3705 
   00039    0.4332   -8024.4796  0.3781 
   00040    0.4280   -8056.6677  0.3822 
   00041    0.4372   -8082.9896  0.3824 
   00042    0.4476   -8041.3895  0.3862 
   00043    0.4392   -8061.3778  0.3936 
   00044    0.4116   -8074.5097  0.3906 
   00045    0.4296   -8109.1249  0.3901 
   00046    0.4204   -8092.0907  0.3901 
   00047    0.4380   -8124.5733  0.3897 
   00048    0.4084   -8097.8759  0.3911 
   00049    0.4252   -8109.4550  0.3927 
   00050    0.4244   -8122.4641  0.3872 
