#=====================================================
# File created:        Sat-09-Mar-2024-at-05-28-02PM
# Size of lattice:     25x25
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.547721
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -624.7145  0.3153 
   00001    0.6992    -911.8004  0.3242 
   00002    0.6368   -1110.3480  0.3174 
   00003    0.6096   -1208.1315  0.2951 
   00004    0.5872   -1321.9376  0.3134 
   00005    0.5520   -1417.0417  0.3362 
   00006    0.5248   -1445.2886  0.3312 
   00007    0.5360   -1502.5104  0.3094 
   00008    0.5408   -1577.2367  0.3007 
   00009    0.4960   -1655.0346  0.3050 
   00010    0.4896   -1675.6502  0.2983 
   00011    0.5072   -1711.2987  0.3244 
   00012    0.4800   -1733.4993  0.3327 
   00013    0.4544   -1755.7350  0.3363 
   00014    0.4544   -1782.4417  0.3275 
   00015    0.4528   -1798.7053  0.3349 
   00016    0.4400   -1810.5081  0.3479 
   00017    0.4512   -1811.5932  0.3493 
   00018    0.4656   -1834.6024  0.3631 
   00019    0.4768   -1867.4945  0.3708 
   00020    0.4800   -1868.6364  0.3767 
   00021    0.4864   -1886.4610  0.3820 
   00022    0.4448   -1900.8951  0.3848 
   00023    0.4032   -1903.6147  0.3907 
   00024    0.4448   -1904.5721  0.4019 
   00025    0.4352   -1903.9304  0.4199 
   00026    0.4672   -1918.3692  0.4193 
   00027    0.4608   -1917.8222  0.4136 
   00028    0.4432   -1910.7361  0.3911 
   00029    0.4512   -1912.4615  0.3864 
   00030    0.4592   -1918.7804  0.3675 
   00031    0.4320   -1909.6831  0.3851 
   00032    0.4496   -1887.7867  0.3808 
   00033    0.4288   -1929.3929  0.3950 
   00034    0.4064   -1916.0491  0.4012 
   00035    0.4176   -1930.3591  0.3920 
   00036    0.4336   -1958.0276  0.3966 
   00037    0.4464   -1965.2396  0.4008 
   00038    0.4480   -1973.6358  0.4140 
   00039    0.4224   -1985.7066  0.4204 
   00040    0.4032   -1970.6517  0.4176 
   00041    0.4464   -1959.5065  0.4268 
   00042    0.4320   -1957.2013  0.4367 
   00043    0.4224   -1969.4839  0.4453 
   00044    0.4176   -1982.8581  0.4443 
   00045    0.4064   -1992.7064  0.4487 
   00046    0.4160   -1975.9738  0.4417 
   00047    0.4256   -1958.0070  0.4558 
   00048    0.4256   -1973.0081  0.4634 
   00049    0.4304   -1980.9090  0.4729 
   00050    0.4464   -1987.7686  0.4671 
