#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-10PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.225049
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2574.6081  0.2528 
   00001    0.6676   -3714.7039  0.2665 
   00002    0.6204   -4536.3261  0.2740 
   00003    0.5672   -5126.8304  0.2700 
   00004    0.5420   -5601.1428  0.2854 
   00005    0.5204   -5963.5513  0.2963 
   00006    0.5088   -6189.2959  0.2847 
   00007    0.5068   -6430.1437  0.2868 
   00008    0.4780   -6566.1356  0.2979 
   00009    0.4952   -6708.4204  0.3088 
   00010    0.4864   -6862.4105  0.3121 
   00011    0.4628   -6977.5097  0.3143 
   00012    0.4756   -7078.0526  0.3231 
   00013    0.4588   -7148.4701  0.3186 
   00014    0.4460   -7228.5356  0.3191 
   00015    0.4304   -7287.2469  0.3202 
   00016    0.4664   -7344.0811  0.3265 
   00017    0.4600   -7352.1205  0.3324 
   00018    0.4532   -7415.8229  0.3371 
   00019    0.4584   -7490.6023  0.3391 
   00020    0.4400   -7567.5080  0.3423 
   00021    0.4552   -7575.0738  0.3483 
   00022    0.4504   -7636.4642  0.3584 
   00023    0.4576   -7670.4731  0.3716 
   00024    0.4500   -7706.2533  0.3698 
   00025    0.4524   -7787.4421  0.3681 
   00026    0.4308   -7812.0734  0.3667 
   00027    0.4340   -7840.6905  0.3670 
   00028    0.4180   -7844.7202  0.3580 
   00029    0.4376   -7845.0025  0.3636 
   00030    0.4240   -7847.8792  0.3635 
   00031    0.4304   -7903.7791  0.3650 
   00032    0.4268   -7880.5577  0.3629 
   00033    0.4288   -7931.1551  0.3613 
   00034    0.4212   -7956.9741  0.3691 
   00035    0.4276   -7953.3741  0.3729 
   00036    0.4128   -7966.0276  0.3731 
   00037    0.4360   -7954.6253  0.3748 
   00038    0.4240   -7974.2792  0.3808 
   00039    0.4272   -8033.5579  0.3808 
   00040    0.4380   -8021.0062  0.3872 
   00041    0.4260   -8098.6449  0.3885 
   00042    0.4540   -8073.4079  0.3959 
   00043    0.4292   -8064.7705  0.3937 
   00044    0.4356   -8046.1674  0.3947 
   00045    0.4232   -8055.1250  0.3933 
   00046    0.4364   -8041.9050  0.4016 
   00047    0.4192   -8035.0150  0.4074 
   00048    0.4336   -8048.8583  0.4095 
   00049    0.4336   -8076.8499  0.4067 
   00050    0.4268   -8078.2333  0.3993 
