#=====================================================
# File created:        Wed-06-Mar-2024-at-05-07-22PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.813091
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2487.3074  0.2622 
   00001    0.6732   -2485.4408  0.2603 
   00002    0.6560   -2428.2371  0.2603 
   00003    0.6640   -2479.9269  0.2593 
   00004    0.6540   -2497.9875  0.2612 
   00005    0.6580   -2490.3135  0.2590 
   00006    0.6612   -2456.4515  0.2563 
   00007    0.6684   -2480.7176  0.2658 
   00008    0.6596   -2563.0110  0.2588 
   00009    0.6600   -2506.8245  0.2652 
   00010    0.6776   -2646.9586  0.2623 
   00011    0.6512   -2560.2151  0.2691 
   00012    0.6444   -2398.0715  0.2574 
   00013    0.6596   -2431.3517  0.2598 
   00014    0.6460   -2431.7390  0.2672 
   00015    0.6656   -2531.3568  0.2701 
   00016    0.6428   -2407.5316  0.2669 
   00017    0.6604   -2480.7333  0.2716 
   00018    0.6632   -2461.1957  0.2699 
   00019    0.6612   -2539.2438  0.2714 
   00020    0.6352   -2423.7006  0.2594 
   00021    0.6740   -2437.0660  0.2646 
   00022    0.6668   -2531.2397  0.2567 
   00023    0.6668   -2522.5289  0.2705 
   00024    0.6636   -2579.2967  0.2644 
   00025    0.6644   -2627.5070  0.2535 
   00026    0.6536   -2633.4718  0.2691 
   00027    0.6508   -2582.5193  0.2724 
   00028    0.6456   -2514.1977  0.2734 
   00029    0.6576   -2540.7357  0.2716 
   00030    0.6864   -2608.3031  0.2618 
   00031    0.6372   -2420.2441  0.2511 
   00032    0.6772   -2491.7673  0.2572 
   00033    0.6712   -2520.7335  0.2601 
   00034    0.6556   -2469.9786  0.2589 
   00035    0.6516   -2451.8683  0.2577 
   00036    0.6820   -2479.0742  0.2588 
   00037    0.6512   -2444.9752  0.2690 
   00038    0.6596   -2417.3995  0.2729 
   00039    0.6588   -2434.6821  0.2714 
   00040    0.6640   -2454.4037  0.2602 
   00041    0.6820   -2508.8272  0.2544 
   00042    0.6660   -2569.7726  0.2533 
   00043    0.6492   -2432.4090  0.2576 
   00044    0.6764   -2573.5424  0.2709 
   00045    0.6516   -2615.9410  0.2777 
   00046    0.6476   -2496.1256  0.2619 
   00047    0.6564   -2425.0575  0.2680 
   00048    0.6728   -2511.7810  0.2674 
   00049    0.6500   -2453.3358  0.2637 
   00050    0.6652   -2418.6408  0.2705 
