#=====================================================
# File created:        Sat-09-Mar-2024-at-07-11-42PM
# Size of lattice:     25x25
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.605405
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -590.4804  0.2821 
   00001    0.6688    -900.6743  0.2728 
   00002    0.6192   -1097.4995  0.2800 
   00003    0.6128   -1265.8827  0.2681 
   00004    0.5792   -1370.7298  0.2824 
   00005    0.5232   -1440.8748  0.2872 
   00006    0.5552   -1532.4949  0.2942 
   00007    0.5024   -1573.9410  0.3017 
   00008    0.5408   -1625.6941  0.3092 
   00009    0.4960   -1680.0801  0.3137 
   00010    0.4560   -1738.5136  0.3323 
   00011    0.4592   -1777.3064  0.3444 
   00012    0.4720   -1799.9904  0.3603 
   00013    0.4736   -1828.2052  0.3640 
   00014    0.4608   -1848.3264  0.3816 
   00015    0.4480   -1856.0134  0.3742 
   00016    0.4688   -1866.2846  0.3737 
   00017    0.4432   -1896.4386  0.3730 
   00018    0.4592   -1909.6236  0.3629 
   00019    0.4736   -1915.3888  0.3609 
   00020    0.4176   -1928.8306  0.3753 
   00021    0.4720   -1954.9597  0.3789 
   00022    0.4496   -1955.4796  0.3810 
   00023    0.4240   -1981.2936  0.3781 
   00024    0.4320   -1978.0443  0.3908 
   00025    0.4608   -1978.0125  0.3893 
   00026    0.4496   -1960.9293  0.3977 
   00027    0.4048   -1951.0716  0.4012 
   00028    0.4544   -1959.6010  0.4028 
   00029    0.4224   -1947.7025  0.4083 
   00030    0.4112   -1977.3071  0.4102 
   00031    0.4496   -1987.4990  0.4059 
   00032    0.4304   -1986.3186  0.4146 
   00033    0.4736   -2014.2907  0.4009 
   00034    0.4016   -2028.1928  0.4020 
   00035    0.4080   -2021.9095  0.4073 
   00036    0.4160   -2024.0933  0.4113 
   00037    0.3968   -2015.0384  0.4225 
   00038    0.4208   -2023.0464  0.4189 
   00039    0.4384   -2033.7307  0.4187 
   00040    0.3984   -2030.2345  0.4262 
   00041    0.4048   -2038.3945  0.4198 
   00042    0.4128   -2052.2506  0.4308 
   00043    0.4160   -2043.3657  0.4295 
   00044    0.3872   -2056.8287  0.4278 
   00045    0.4368   -2074.6056  0.4343 
   00046    0.4352   -2077.2836  0.4406 
   00047    0.4144   -2080.4654  0.4476 
   00048    0.4256   -2081.2890  0.4512 
   00049    0.4096   -2070.9450  0.4554 
   00050    0.4320   -2073.1068  0.4490 
