#=====================================================
# File created:        Sat-09-Mar-2024-at-05-27-30PM
# Size of lattice:     10x10
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.194455
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -101.3727  0.2955 
   00001    0.6300    -155.2630  0.2580 
   00002    0.6100    -175.6044  0.2791 
   00003    0.6300    -199.3602  0.3173 
   00004    0.6200    -206.0378  0.3395 
   00005    0.5600    -227.0824  0.3129 
   00006    0.5800    -258.4418  0.2911 
   00007    0.5400    -258.9481  0.3113 
   00008    0.4200    -262.7900  0.3072 
   00009    0.5400    -267.8120  0.3854 
   00010    0.5200    -269.5810  0.3926 
   00011    0.4700    -265.7159  0.3642 
   00012    0.5200    -265.8520  0.3715 
   00013    0.5100    -272.4584  0.3466 
   00014    0.4200    -275.3378  0.3389 
   00015    0.5200    -271.4027  0.3500 
   00016    0.5700    -286.5657  0.3282 
   00017    0.4200    -282.3787  0.3111 
   00018    0.4100    -287.5978  0.3325 
   00019    0.4300    -297.7956  0.3674 
   00020    0.4700    -297.1443  0.3602 
   00021    0.4700    -296.9321  0.3780 
   00022    0.4800    -299.4408  0.3972 
   00023    0.4900    -295.4330  0.4302 
   00024    0.4200    -300.1015  0.4712 
   00025    0.4800    -297.3703  0.4639 
   00026    0.3900    -302.9849  0.4954 
   00027    0.4800    -305.0005  0.4948 
   00028    0.4800    -316.1830  0.5603 
   00029    0.5100    -319.7231  0.5654 
   00030    0.4100    -320.0017  0.5580 
   00031    0.4200    -308.9297  0.5352 
   00032    0.5300    -307.0310  0.5247 
   00033    0.5100    -310.7420  0.5295 
   00034    0.3700    -308.9593  0.5121 
   00035    0.4700    -307.3611  0.5107 
   00036    0.4500    -312.0295  0.5231 
   00037    0.5100    -310.2345  0.5177 
   00038    0.4700    -304.8196  0.5343 
   00039    0.5100    -302.5182  0.5344 
   00040    0.4400    -304.6493  0.5488 
   00041    0.4900    -308.8105  0.5614 
   00042    0.4300    -300.1748  0.5511 
   00043    0.4800    -306.8681  0.5645 
   00044    0.4300    -302.1319  0.5595 
   00045    0.4400    -305.6989  0.5489 
   00046    0.5300    -294.4446  0.5652 
   00047    0.5600    -297.9936  0.5957 
   00048    0.4700    -309.0041  0.6244 
   00049    0.4000    -298.5905  0.6376 
   00050    0.4000    -305.0056  0.6065 
