#=====================================================
# File created:        Mon-11-Mar-2024-at-02-04-17PM
# Size of lattice:     50x50
# Number of MC steps:  25
# Reduced temperature: 0.500
# Run time (s):        1.730441
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2504.5430  0.2723 
   00001    0.6748   -3667.2048  0.2785 
   00002    0.6256   -4509.8113  0.2984 
   00003    0.5868   -5019.0295  0.2999 
   00004    0.5752   -5469.9163  0.3031 
   00005    0.5480   -5860.4325  0.3103 
   00006    0.5044   -6234.7842  0.3274 
   00007    0.5104   -6460.8165  0.3283 
   00008    0.4892   -6615.5662  0.3353 
   00009    0.4756   -6755.9551  0.3394 
   00010    0.4832   -6997.0843  0.3491 
   00011    0.4724   -7109.9327  0.3532 
   00012    0.4656   -7200.8036  0.3594 
   00013    0.4568   -7346.5735  0.3543 
   00014    0.4472   -7387.4478  0.3578 
   00015    0.4372   -7423.1863  0.3639 
   00016    0.4476   -7509.8568  0.3687 
   00017    0.4404   -7552.1567  0.3676 
   00018    0.4492   -7581.1382  0.3716 
   00019    0.4604   -7671.4096  0.3736 
   00020    0.4556   -7658.4009  0.3791 
   00021    0.4296   -7671.9114  0.3839 
   00022    0.4372   -7685.3903  0.3782 
   00023    0.4300   -7692.7274  0.3769 
   00024    0.4368   -7749.2151  0.3783 
   00025    0.4184   -7746.9189  0.3839 
