#=====================================================
# File created:        Sat-09-Mar-2024-at-06-05-17PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.045927
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2557.5518  0.2622 
   00001    0.6744   -3718.1118  0.2759 
   00002    0.6168   -4512.2598  0.2905 
   00003    0.5868   -5078.2681  0.2957 
   00004    0.5660   -5518.0269  0.3139 
   00005    0.5400   -5825.2686  0.3217 
   00006    0.5092   -6114.2842  0.3230 
   00007    0.5180   -6375.5503  0.3329 
   00008    0.4756   -6620.0322  0.3425 
   00009    0.4720   -6766.2354  0.3412 
   00010    0.4760   -6901.3882  0.3518 
   00011    0.4728   -7051.2856  0.3476 
   00012    0.4580   -7190.7065  0.3471 
   00013    0.4680   -7274.9780  0.3533 
   00014    0.4696   -7297.6665  0.3569 
   00015    0.4432   -7423.4326  0.3610 
   00016    0.4564   -7463.3579  0.3554 
   00017    0.4596   -7528.8159  0.3634 
   00018    0.4524   -7597.0625  0.3705 
   00019    0.4364   -7637.2217  0.3712 
   00020    0.4504   -7704.9419  0.3773 
   00021    0.4392   -7727.5068  0.3740 
   00022    0.4320   -7787.2939  0.3794 
   00023    0.4324   -7866.6367  0.3713 
   00024    0.4292   -7899.3047  0.3711 
   00025    0.4196   -7917.2900  0.3802 
   00026    0.4264   -7958.0361  0.3832 
   00027    0.4300   -7959.1309  0.3862 
   00028    0.4304   -7969.6670  0.3875 
   00029    0.4212   -8003.0322  0.3946 
   00030    0.4284   -7991.5962  0.3880 
   00031    0.4428   -8039.9443  0.3888 
   00032    0.4304   -8061.1016  0.3892 
   00033    0.4232   -8059.9121  0.3878 
   00034    0.4464   -8088.2666  0.3848 
   00035    0.4496   -8100.6191  0.3888 
   00036    0.4388   -8115.9800  0.3864 
   00037    0.4308   -8107.9536  0.3792 
   00038    0.4520   -8099.6631  0.3826 
   00039    0.4180   -8118.8818  0.3892 
   00040    0.4288   -8147.9043  0.3846 
   00041    0.4272   -8137.2627  0.3820 
   00042    0.4348   -8151.3018  0.3857 
   00043    0.4240   -8164.9976  0.3814 
   00044    0.4188   -8240.3154  0.3784 
   00045    0.4228   -8228.7305  0.3851 
   00046    0.4492   -8264.4053  0.3871 
   00047    0.4168   -8299.8301  0.3911 
   00048    0.4232   -8308.9629  0.3955 
   00049    0.4136   -8311.3896  0.3954 
   00050    0.4176   -8337.7705  0.4002 
