#=====================================================
# File created:        Mon-11-Mar-2024-at-04-52-06PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        10.908397
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22475.3528  0.2591 
   00001    0.6763  -33614.8455  0.2609 
   00002    0.6126  -40767.8880  0.2630 
   00003    0.5850  -46086.0770  0.2660 
   00004    0.5616  -49748.5296  0.2656 
   00005    0.5422  -52667.8972  0.2658 
   00006    0.5217  -55260.2395  0.2679 
   00007    0.5163  -57312.0453  0.2708 
   00008    0.4967  -59066.8913  0.2723 
   00009    0.4833  -60590.4475  0.2751 
   00010    0.4860  -62005.9285  0.2770 
   00011    0.4748  -62880.9293  0.2775 
   00012    0.4697  -63810.1359  0.2776 
   00013    0.4718  -64845.2300  0.2755 
   00014    0.4674  -65562.9197  0.2745 
   00015    0.4550  -66079.0714  0.2743 
   00016    0.4551  -66693.2728  0.2765 
   00017    0.4526  -67318.1027  0.2793 
   00018    0.4498  -67707.6059  0.2804 
   00019    0.4520  -67816.7563  0.2827 
   00020    0.4460  -68380.0937  0.2816 
   00021    0.4400  -68713.3839  0.2825 
   00022    0.4450  -69057.3455  0.2834 
   00023    0.4416  -69381.5880  0.2825 
   00024    0.4401  -69745.4887  0.2837 
   00025    0.4349  -69963.4776  0.2870 
   00026    0.4406  -70122.1137  0.2850 
   00027    0.4405  -70237.6615  0.2885 
   00028    0.4345  -70446.8821  0.2887 
   00029    0.4394  -70695.3172  0.2897 
   00030    0.4345  -70898.0067  0.2906 
   00031    0.4301  -71013.2233  0.2916 
   00032    0.4321  -71096.7349  0.2915 
   00033    0.4332  -71313.8155  0.2930 
   00034    0.4372  -71387.5234  0.2951 
   00035    0.4373  -71536.6516  0.2977 
   00036    0.4238  -71564.0034  0.2991 
   00037    0.4313  -71634.9882  0.3000 
   00038    0.4382  -71872.5779  0.2995 
   00039    0.4332  -71921.2788  0.3030 
   00040    0.4348  -72106.0745  0.3050 
   00041    0.4285  -72374.9492  0.3066 
   00042    0.4303  -72577.9069  0.3108 
   00043    0.4288  -72654.1428  0.3114 
   00044    0.4358  -72680.9464  0.3109 
   00045    0.4310  -72669.5892  0.3120 
   00046    0.4271  -72657.4902  0.3124 
   00047    0.4247  -72609.0945  0.3140 
   00048    0.4192  -72841.3493  0.3147 
   00049    0.4315  -72786.8974  0.3162 
   00050    0.4274  -72793.9128  0.3174 
