#=====================================================
# File created:        Mon-11-Mar-2024-at-05-25-52PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.228979
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2489.8507  0.2746 
   00001    0.7132   -3702.9917  0.2836 
   00002    0.6076   -4569.3923  0.2976 
   00003    0.5888   -5161.8912  0.2973 
   00004    0.5612   -5555.8811  0.2982 
   00005    0.5324   -5836.6877  0.3100 
   00006    0.5224   -6040.4008  0.3255 
   00007    0.5064   -6266.0824  0.3248 
   00008    0.4816   -6499.5981  0.3313 
   00009    0.4680   -6692.9044  0.3290 
   00010    0.4764   -6869.9882  0.3289 
   00011    0.4700   -7053.3434  0.3334 
   00012    0.4624   -7137.6494  0.3261 
   00013    0.4684   -7217.6977  0.3248 
   00014    0.4628   -7278.4310  0.3260 
   00015    0.4440   -7366.1061  0.3245 
   00016    0.4700   -7454.4450  0.3270 
   00017    0.4572   -7506.0104  0.3347 
   00018    0.4616   -7559.2455  0.3303 
   00019    0.4548   -7599.1259  0.3291 
   00020    0.4404   -7629.1275  0.3338 
   00021    0.4296   -7656.3494  0.3359 
   00022    0.4316   -7737.4661  0.3369 
   00023    0.4396   -7795.8697  0.3418 
   00024    0.4336   -7839.3844  0.3405 
   00025    0.4336   -7859.2323  0.3380 
   00026    0.4268   -7875.3708  0.3394 
   00027    0.4304   -7882.7132  0.3420 
   00028    0.4112   -7936.9977  0.3432 
   00029    0.4308   -7958.5947  0.3419 
   00030    0.4324   -7932.1214  0.3396 
   00031    0.4264   -7996.1822  0.3428 
   00032    0.4136   -8033.5320  0.3459 
   00033    0.4368   -8108.5827  0.3477 
   00034    0.4344   -8071.4482  0.3466 
   00035    0.4352   -8056.4020  0.3450 
   00036    0.4208   -8059.5744  0.3439 
   00037    0.4128   -8037.8407  0.3392 
   00038    0.4300   -8001.1802  0.3510 
   00039    0.4288   -8024.4225  0.3516 
   00040    0.4448   -8067.9811  0.3497 
   00041    0.4220   -8069.6433  0.3504 
   00042    0.4332   -8105.5424  0.3580 
   00043    0.4352   -8095.5587  0.3607 
   00044    0.4272   -8108.9877  0.3642 
   00045    0.4120   -8079.9122  0.3604 
   00046    0.4300   -8099.5622  0.3587 
   00047    0.4212   -8107.4762  0.3614 
   00048    0.4320   -8121.1573  0.3606 
   00049    0.4156   -8134.5726  0.3612 
   00050    0.4344   -8130.3945  0.3528 
