#=====================================================
# File created:        Sat-09-Mar-2024-at-05-31-24PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        15.355179
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22563.3441  0.2561 
   00001    0.6806  -33419.0581  0.2581 
   00002    0.6244  -40535.2998  0.2589 
   00003    0.5854  -45606.7808  0.2606 
   00004    0.5612  -49522.3779  0.2664 
   00005    0.5387  -52702.4165  0.2676 
   00006    0.5155  -55087.6740  0.2699 
   00007    0.5102  -57295.0757  0.2708 
   00008    0.5024  -58987.2159  0.2719 
   00009    0.4895  -60278.2496  0.2734 
   00010    0.4859  -61402.0641  0.2755 
   00011    0.4764  -62462.2173  0.2767 
   00012    0.4765  -63427.2241  0.2780 
   00013    0.4626  -64240.7967  0.2773 
   00014    0.4766  -65042.9859  0.2829 
   00015    0.4623  -65843.3450  0.2857 
   00016    0.4600  -66487.1207  0.2875 
   00017    0.4548  -66903.1824  0.2880 
   00018    0.4485  -67375.3393  0.2902 
   00019    0.4486  -67892.9709  0.2907 
   00020    0.4544  -68215.5480  0.2885 
   00021    0.4525  -68633.1558  0.2888 
   00022    0.4516  -68991.1376  0.2913 
   00023    0.4410  -69227.8054  0.2927 
   00024    0.4396  -69481.5016  0.2922 
   00025    0.4390  -69813.3222  0.2923 
   00026    0.4356  -70112.9083  0.2919 
   00027    0.4340  -70369.8343  0.2925 
   00028    0.4347  -70597.7925  0.2943 
   00029    0.4329  -70834.4157  0.2961 
   00030    0.4368  -70893.1850  0.2975 
   00031    0.4370  -71004.4089  0.2958 
   00032    0.4327  -71290.3498  0.2980 
   00033    0.4349  -71474.0433  0.2978 
   00034    0.4269  -71623.4545  0.2989 
   00035    0.4310  -71743.4203  0.2996 
   00036    0.4319  -71817.7682  0.2990 
   00037    0.4310  -71885.7138  0.2994 
   00038    0.4312  -71867.2511  0.3015 
   00039    0.4260  -72024.2639  0.3021 
   00040    0.4281  -72276.5470  0.3028 
   00041    0.4316  -72245.7482  0.3019 
   00042    0.4288  -72405.3672  0.3001 
   00043    0.4302  -72460.9101  0.3004 
   00044    0.4266  -72624.8254  0.2990 
   00045    0.4181  -72827.7622  0.2986 
   00046    0.4264  -72958.8892  0.2978 
   00047    0.4241  -73066.6128  0.2974 
   00048    0.4245  -73065.9991  0.2956 
   00049    0.4230  -73091.3095  0.2954 
   00050    0.4297  -73193.5131  0.2950 
