#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-52PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.814797
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2380.6684  0.2630 
   00001    0.6968   -3648.0391  0.2663 
   00002    0.6400   -4507.5402  0.2745 
   00003    0.6036   -5075.7975  0.2709 
   00004    0.5596   -5466.8767  0.2694 
   00005    0.5484   -5802.0348  0.2720 
   00006    0.5232   -6063.0382  0.2759 
   00007    0.5300   -6278.3673  0.2848 
   00008    0.5064   -6485.8349  0.2915 
   00009    0.4964   -6651.5831  0.2975 
   00010    0.4820   -6760.5504  0.2955 
   00011    0.4864   -6917.8230  0.2996 
   00012    0.4676   -7016.8412  0.3048 
   00013    0.4724   -7133.4254  0.3062 
   00014    0.4756   -7233.4189  0.3008 
   00015    0.4464   -7264.3054  0.2934 
   00016    0.4668   -7353.5034  0.2878 
   00017    0.4516   -7399.8118  0.2883 
   00018    0.4344   -7480.1677  0.2936 
   00019    0.4600   -7476.3134  0.2937 
   00020    0.4356   -7498.9196  0.2986 
   00021    0.4320   -7584.9425  0.3023 
   00022    0.4444   -7617.7928  0.2969 
   00023    0.4544   -7663.8345  0.2949 
   00024    0.4520   -7653.7528  0.2930 
   00025    0.4560   -7700.0395  0.2929 
   00026    0.4320   -7777.9679  0.2956 
   00027    0.4424   -7820.5135  0.2973 
   00028    0.4472   -7786.3990  0.2969 
   00029    0.4476   -7777.4160  0.2980 
   00030    0.4360   -7818.1600  0.2954 
   00031    0.4200   -7891.2907  0.2959 
   00032    0.4448   -7861.7495  0.2971 
   00033    0.4252   -7813.9950  0.2986 
   00034    0.4300   -7818.3762  0.2994 
   00035    0.4368   -7827.0652  0.2967 
   00036    0.4544   -7858.0268  0.2945 
   00037    0.4304   -7903.9216  0.3016 
   00038    0.4260   -7893.9349  0.3038 
   00039    0.4356   -7900.4593  0.2996 
   00040    0.4440   -7917.4470  0.3003 
   00041    0.4320   -7904.0517  0.3059 
   00042    0.4304   -7945.4233  0.3185 
   00043    0.4480   -7991.4638  0.3179 
   00044    0.4304   -7983.1301  0.3244 
   00045    0.4436   -8009.0543  0.3212 
   00046    0.4320   -7985.4399  0.3218 
   00047    0.4428   -7982.1864  0.3201 
   00048    0.4288   -8003.8019  0.3136 
   00049    0.4140   -8027.7641  0.3235 
   00050    0.4260   -8000.0262  0.3182 
