#=====================================================
# File created:        Sun-03-Mar-2024-at-12-55-25PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.815746
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2425.4393  0.2651 
   00001    0.6784   -3643.3310  0.2604 
   00002    0.6264   -4374.8213  0.2745 
   00003    0.5808   -5006.3424  0.2629 
   00004    0.5656   -5515.0443  0.2626 
   00005    0.5420   -5814.4007  0.2543 
   00006    0.5368   -6072.6505  0.2553 
   00007    0.5204   -6348.7626  0.2524 
   00008    0.4872   -6484.6800  0.2540 
   00009    0.4784   -6643.3649  0.2534 
   00010    0.4796   -6732.0679  0.2566 
   00011    0.4884   -6887.0999  0.2603 
   00012    0.4784   -7007.5564  0.2666 
   00013    0.4788   -7126.5510  0.2764 
   00014    0.4536   -7229.0292  0.2835 
   00015    0.4488   -7326.9768  0.2903 
   00016    0.4648   -7388.2109  0.2872 
   00017    0.4532   -7412.9176  0.2867 
   00018    0.4292   -7462.4426  0.2767 
   00019    0.4676   -7494.0729  0.2737 
   00020    0.4404   -7574.8274  0.2756 
   00021    0.4460   -7624.0468  0.2804 
   00022    0.4572   -7619.2863  0.2755 
   00023    0.4396   -7655.6558  0.2703 
   00024    0.4376   -7639.7430  0.2749 
   00025    0.4388   -7712.1004  0.2871 
   00026    0.4280   -7734.2796  0.2828 
   00027    0.4592   -7725.9454  0.2823 
   00028    0.4428   -7677.7904  0.2852 
   00029    0.4368   -7733.7448  0.2928 
   00030    0.4500   -7780.5232  0.2868 
   00031    0.4316   -7806.5110  0.2875 
   00032    0.4164   -7861.0346  0.2876 
   00033    0.4400   -7840.0854  0.2812 
   00034    0.4428   -7841.4538  0.2757 
   00035    0.4420   -7889.8603  0.2691 
   00036    0.4152   -7926.8893  0.2651 
   00037    0.4368   -7910.3642  0.2646 
   00038    0.4188   -7920.7255  0.2572 
   00039    0.4420   -7980.4583  0.2554 
   00040    0.4512   -7977.7057  0.2541 
   00041    0.4352   -8002.1866  0.2586 
   00042    0.4328   -8034.4959  0.2576 
   00043    0.4328   -8008.4490  0.2567 
   00044    0.4232   -8000.8129  0.2549 
   00045    0.4308   -8078.7540  0.2511 
   00046    0.4272   -8066.7466  0.2595 
   00047    0.4244   -8041.5607  0.2621 
   00048    0.4256   -8086.2240  0.2604 
   00049    0.3968   -8094.8242  0.2614 
   00050    0.4232   -8079.8244  0.2694 
