#=====================================================
# File created:        Tue-12-Mar-2024-at-05-44-31PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.678085
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2412.2965  0.2600 
   00001    0.6804   -3670.4597  0.2529 
   00002    0.6332   -4416.4120  0.2585 
   00003    0.5852   -5000.6834  0.2630 
   00004    0.5528   -5414.3785  0.2685 
   00005    0.5372   -5853.1820  0.2787 
   00006    0.5332   -6138.9733  0.2788 
   00007    0.5088   -6328.3191  0.2797 
   00008    0.5004   -6527.8465  0.2847 
   00009    0.4824   -6723.9310  0.2850 
   00010    0.4652   -6880.6077  0.2933 
   00011    0.5008   -7016.3665  0.3041 
   00012    0.4756   -7110.3163  0.3032 
   00013    0.4816   -7251.3352  0.3037 
   00014    0.4656   -7305.1230  0.3063 
   00015    0.4768   -7436.1149  0.3087 
   00016    0.4560   -7543.3844  0.3045 
   00017    0.4560   -7629.6408  0.3033 
   00018    0.4396   -7686.9951  0.3017 
   00019    0.4276   -7694.6073  0.2994 
   00020    0.4392   -7736.2633  0.3025 
   00021    0.4368   -7814.6531  0.3079 
   00022    0.4520   -7820.2746  0.3063 
   00023    0.4272   -7843.9085  0.3114 
   00024    0.4484   -7872.9290  0.3185 
   00025    0.4296   -7871.4113  0.3172 
   00026    0.4396   -7866.5145  0.3191 
   00027    0.4312   -7863.4404  0.3152 
   00028    0.4488   -7931.2524  0.3157 
   00029    0.4564   -7960.3596  0.3123 
   00030    0.4276   -7976.0787  0.3154 
   00031    0.4256   -8037.9524  0.3125 
   00032    0.4224   -8055.5622  0.3153 
   00033    0.4128   -8094.0464  0.3180 
   00034    0.4328   -8054.6026  0.3234 
   00035    0.4160   -8069.5657  0.3189 
   00036    0.4336   -8104.1691  0.3197 
   00037    0.4336   -8063.1248  0.3229 
   00038    0.4304   -8070.6799  0.3228 
   00039    0.4200   -8105.6510  0.3218 
   00040    0.4132   -8099.9072  0.3278 
   00041    0.4548   -8053.2625  0.3347 
   00042    0.4312   -8103.9347  0.3389 
   00043    0.4228   -8093.5407  0.3387 
   00044    0.4504   -8163.4520  0.3382 
   00045    0.4300   -8167.1712  0.3272 
   00046    0.4216   -8160.3111  0.3305 
   00047    0.4364   -8174.0251  0.3305 
   00048    0.4288   -8196.5351  0.3288 
   00049    0.4240   -8231.5320  0.3279 
   00050    0.4220   -8210.3115  0.3198 
