#=====================================================
# File created:        Fri-08-Mar-2024-at-12-46-08PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.790856
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2447.1760  0.2662 
   00001    0.6960   -3595.2730  0.2712 
   00002    0.6316   -4329.7251  0.2694 
   00003    0.6044   -4833.5182  0.2682 
   00004    0.5808   -5265.0607  0.2752 
   00005    0.5308   -5578.0689  0.2723 
   00006    0.5372   -5904.7497  0.2815 
   00007    0.5184   -6143.5496  0.2911 
   00008    0.5024   -6334.0112  0.2932 
   00009    0.4972   -6543.3128  0.2991 
   00010    0.4972   -6646.9163  0.3006 
   00011    0.4764   -6819.9834  0.3073 
   00012    0.5040   -6931.4579  0.3151 
   00013    0.4620   -7034.5651  0.3177 
   00014    0.4548   -7119.3013  0.3213 
   00015    0.4696   -7151.1531  0.3172 
   00016    0.4696   -7226.1782  0.3224 
   00017    0.4596   -7332.0323  0.3204 
   00018    0.4576   -7374.1321  0.3171 
   00019    0.4424   -7398.0028  0.3163 
   00020    0.4348   -7431.3326  0.3185 
   00021    0.4772   -7491.9717  0.3158 
   00022    0.4552   -7529.4247  0.3170 
   00023    0.4296   -7583.8361  0.3155 
   00024    0.4560   -7595.1633  0.3007 
   00025    0.4408   -7664.4797  0.2959 
   00026    0.4628   -7725.0297  0.2972 
   00027    0.4440   -7761.3305  0.3010 
   00028    0.4472   -7780.7813  0.2989 
   00029    0.4340   -7788.4291  0.2974 
   00030    0.4236   -7817.4541  0.2964 
   00031    0.4276   -7884.8885  0.2948 
   00032    0.4448   -7880.7191  0.2951 
   00033    0.4160   -7903.0460  0.2975 
   00034    0.4288   -7884.5206  0.2947 
   00035    0.4440   -7951.7270  0.2885 
   00036    0.4280   -7998.5957  0.2857 
   00037    0.4484   -7958.9866  0.2829 
   00038    0.4336   -7947.0993  0.2863 
   00039    0.4248   -7967.6489  0.2788 
   00040    0.4324   -7970.0960  0.2743 
   00041    0.4420   -7947.4182  0.2745 
   00042    0.4252   -7963.2296  0.2721 
   00043    0.4128   -8018.1135  0.2742 
   00044    0.4380   -8063.8077  0.2714 
   00045    0.4240   -8070.5130  0.2754 
   00046    0.4324   -8081.0956  0.2820 
   00047    0.4404   -8112.6787  0.2830 
   00048    0.4136   -8135.2907  0.2821 
   00049    0.4348   -8175.8037  0.2904 
   00050    0.4152   -8189.7426  0.2896 
