#=====================================================
# File created:        Tue-05-Mar-2024-at-03-55-05PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.786020
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2482.6808  0.2627 
   00001    0.6844   -3750.1365  0.2754 
   00002    0.6196   -4524.7626  0.2794 
   00003    0.5980   -5070.2228  0.2823 
   00004    0.5448   -5470.9164  0.2895 
   00005    0.5280   -5867.2214  0.2933 
   00006    0.5080   -6059.3247  0.2970 
   00007    0.5228   -6311.0516  0.2999 
   00008    0.5244   -6500.2302  0.3109 
   00009    0.4836   -6666.7394  0.3177 
   00010    0.5012   -6810.7934  0.3181 
   00011    0.4676   -6927.7725  0.3171 
   00012    0.4776   -7043.8917  0.3213 
   00013    0.4708   -7133.6052  0.3208 
   00014    0.4724   -7248.8555  0.3194 
   00015    0.4448   -7334.7628  0.3161 
   00016    0.4672   -7416.2455  0.3191 
   00017    0.4580   -7477.6853  0.3216 
   00018    0.4592   -7571.0429  0.3236 
   00019    0.4360   -7646.5245  0.3201 
   00020    0.4568   -7688.6235  0.3174 
   00021    0.4452   -7763.9306  0.3319 
   00022    0.4564   -7760.5462  0.3390 
   00023    0.4524   -7813.6069  0.3515 
   00024    0.4400   -7835.7088  0.3591 
   00025    0.4452   -7920.8624  0.3604 
   00026    0.4336   -7908.6722  0.3600 
   00027    0.4444   -7941.3965  0.3561 
   00028    0.4368   -7982.7292  0.3610 
   00029    0.4380   -8030.2348  0.3602 
   00030    0.4084   -8064.0485  0.3598 
   00031    0.4032   -8087.8781  0.3604 
   00032    0.4380   -8090.1246  0.3629 
   00033    0.4252   -8089.2590  0.3609 
   00034    0.4312   -8091.3002  0.3572 
   00035    0.4424   -8079.0113  0.3574 
   00036    0.4356   -8113.3931  0.3543 
   00037    0.4360   -8099.2396  0.3520 
   00038    0.4272   -8129.9511  0.3483 
   00039    0.4268   -8113.9778  0.3467 
   00040    0.4220   -8124.9262  0.3447 
   00041    0.4036   -8159.4144  0.3465 
   00042    0.4184   -8172.3314  0.3401 
   00043    0.4028   -8189.1046  0.3369 
   00044    0.4220   -8214.0637  0.3339 
   00045    0.4136   -8218.6221  0.3352 
   00046    0.4080   -8186.5163  0.3390 
   00047    0.4264   -8172.5072  0.3407 
   00048    0.4360   -8201.4598  0.3414 
   00049    0.4300   -8244.9167  0.3396 
   00050    0.4020   -8247.7209  0.3401 
