#=====================================================
# File created:        Tue-12-Mar-2024-at-06-26-54PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.675297
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2487.1986  0.2532 
   00001    0.6764   -3751.4206  0.2613 
   00002    0.6060   -4486.8977  0.2560 
   00003    0.5628   -5120.2299  0.2601 
   00004    0.5508   -5556.8377  0.2559 
   00005    0.5180   -5880.5917  0.2587 
   00006    0.5052   -6086.3246  0.2712 
   00007    0.5048   -6311.3249  0.2729 
   00008    0.4876   -6532.1534  0.2760 
   00009    0.4932   -6651.3925  0.2776 
   00010    0.4804   -6817.0247  0.2784 
   00011    0.4948   -6954.4185  0.2868 
   00012    0.4796   -7091.3548  0.2939 
   00013    0.4564   -7199.2311  0.2956 
   00014    0.4696   -7281.6268  0.3030 
   00015    0.4520   -7388.2526  0.3087 
   00016    0.4516   -7390.0777  0.3172 
   00017    0.4552   -7414.7596  0.3270 
   00018    0.4632   -7555.8811  0.3218 
   00019    0.4484   -7587.9885  0.3226 
   00020    0.4704   -7651.9634  0.3313 
   00021    0.4520   -7701.3487  0.3307 
   00022    0.4416   -7710.6783  0.3351 
   00023    0.4292   -7768.1457  0.3389 
   00024    0.4552   -7822.1220  0.3491 
   00025    0.4468   -7837.1457  0.3444 
   00026    0.4252   -7857.1385  0.3429 
   00027    0.4448   -7921.3577  0.3467 
   00028    0.4188   -7947.7066  0.3458 
   00029    0.4176   -7960.2341  0.3491 
   00030    0.4164   -8002.5902  0.3530 
   00031    0.4308   -8010.2319  0.3538 
   00032    0.4268   -7988.8962  0.3582 
   00033    0.4184   -8036.9798  0.3611 
   00034    0.4268   -7979.4786  0.3527 
   00035    0.4416   -7996.5833  0.3539 
   00036    0.4252   -8034.5036  0.3597 
   00037    0.4364   -8043.6871  0.3615 
   00038    0.4184   -8060.5267  0.3582 
   00039    0.4160   -8096.1133  0.3648 
   00040    0.4384   -8128.0368  0.3611 
   00041    0.4216   -8157.1879  0.3627 
   00042    0.4328   -8155.8570  0.3578 
   00043    0.4300   -8176.4727  0.3579 
   00044    0.4156   -8171.7625  0.3537 
   00045    0.4396   -8143.1833  0.3600 
   00046    0.4268   -8229.6361  0.3620 
   00047    0.4288   -8233.8879  0.3657 
   00048    0.4148   -8205.1154  0.3634 
   00049    0.4432   -8197.2951  0.3730 
   00050    0.4324   -8244.8969  0.3673 
