#=====================================================
# File created:        Wed-06-Mar-2024-at-04-51-33PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.062097
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2568.7300  0.2592 
   00001    0.6732   -3727.2687  0.2660 
   00002    0.6248   -4514.5776  0.2819 
   00003    0.5868   -5071.3382  0.2927 
   00004    0.5404   -5452.8956  0.3032 
   00005    0.5332   -5817.9510  0.3077 
   00006    0.5216   -6087.1129  0.3123 
   00007    0.5188   -6329.8472  0.3148 
   00008    0.5148   -6512.4782  0.3245 
   00009    0.5028   -6630.6853  0.3197 
   00010    0.4656   -6772.5547  0.3213 
   00011    0.5024   -6927.8561  0.3284 
   00012    0.4884   -7060.6303  0.3249 
   00013    0.4876   -7157.6582  0.3284 
   00014    0.4668   -7219.4742  0.3323 
   00015    0.4728   -7293.7042  0.3325 
   00016    0.4732   -7352.3773  0.3400 
   00017    0.4512   -7384.2982  0.3463 
   00018    0.4620   -7393.1650  0.3529 
   00019    0.4580   -7471.2821  0.3587 
   00020    0.4580   -7535.9322  0.3576 
   00021    0.4548   -7564.8369  0.3639 
   00022    0.4604   -7603.7218  0.3691 
   00023    0.4456   -7634.1317  0.3690 
   00024    0.4452   -7721.3677  0.3634 
   00025    0.4252   -7758.5039  0.3591 
   00026    0.4344   -7793.4103  0.3601 
   00027    0.4344   -7805.0857  0.3593 
   00028    0.4448   -7814.7614  0.3625 
   00029    0.4452   -7900.0876  0.3622 
   00030    0.4248   -7874.3961  0.3730 
   00031    0.4300   -7846.5808  0.3722 
   00032    0.4404   -7874.1095  0.3776 
   00033    0.4272   -7897.1358  0.3765 
   00034    0.4268   -7921.2845  0.3755 
   00035    0.4592   -7960.8596  0.3773 
   00036    0.4360   -7949.8240  0.3843 
   00037    0.4308   -7985.3500  0.3806 
   00038    0.4332   -8021.0622  0.3847 
   00039    0.4392   -8053.3777  0.3792 
   00040    0.4336   -8083.5556  0.3840 
   00041    0.4336   -8056.9719  0.3843 
   00042    0.4400   -8045.3099  0.3829 
   00043    0.4372   -8040.6328  0.3808 
   00044    0.4316   -8038.9787  0.3803 
   00045    0.4476   -8010.0083  0.3732 
   00046    0.4392   -8049.1867  0.3732 
   00047    0.4416   -8067.6873  0.3814 
   00048    0.4252   -8072.8857  0.3809 
   00049    0.4176   -8140.5711  0.3784 
   00050    0.4076   -8134.4879  0.3776 
