#=====================================================
# File created:        Mon-11-Mar-2024-at-01-17-18PM
# Size of lattice:     50x50
# Number of MC steps:  150
# Reduced temperature: 0.500
# Run time (s):        9.025867
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2585.1144  0.2585 
   00001    0.6816   -3698.2451  0.2619 
   00002    0.6268   -4491.8890  0.2699 
   00003    0.5708   -5056.6990  0.2839 
   00004    0.5640   -5495.8341  0.2903 
   00005    0.5448   -5859.8054  0.2978 
   00006    0.5276   -6107.5818  0.3105 
   00007    0.5008   -6288.8789  0.3203 
   00008    0.4832   -6478.4484  0.3315 
   00009    0.4972   -6692.9234  0.3318 
   00010    0.4796   -6855.8120  0.3386 
   00011    0.4708   -6983.7257  0.3455 
   00012    0.4584   -7106.9908  0.3521 
   00013    0.4672   -7212.4236  0.3516 
   00014    0.4640   -7338.9292  0.3529 
   00015    0.4488   -7408.6294  0.3541 
   00016    0.4492   -7469.7814  0.3656 
   00017    0.4352   -7552.6377  0.3621 
   00018    0.4460   -7618.6931  0.3587 
   00019    0.4520   -7679.0571  0.3520 
   00020    0.4360   -7712.4253  0.3571 
   00021    0.4332   -7761.0396  0.3558 
   00022    0.4404   -7780.3122  0.3612 
   00023    0.4424   -7767.1820  0.3696 
   00024    0.4340   -7797.8050  0.3696 
   00025    0.4432   -7824.1813  0.3688 
   00026    0.4508   -7828.1456  0.3780 
   00027    0.4468   -7813.6078  0.3832 
   00028    0.4340   -7899.4088  0.3915 
   00029    0.4316   -7924.8362  0.3907 
   00030    0.4184   -7987.8620  0.3947 
   00031    0.4372   -7978.9296  0.3912 
   00032    0.4304   -8037.1032  0.3994 
   00033    0.4288   -8028.5177  0.4001 
   00034    0.4180   -8053.6184  0.3938 
   00035    0.4336   -8031.7246  0.3959 
   00036    0.4228   -8030.3870  0.4013 
   00037    0.4160   -8014.8772  0.4030 
   00038    0.4164   -8019.7145  0.4031 
   00039    0.4120   -7997.1170  0.4093 
   00040    0.4388   -8035.1986  0.4197 
   00041    0.4168   -8009.7819  0.4128 
   00042    0.4236   -8006.5617  0.4081 
   00043    0.4212   -8029.2962  0.4107 
   00044    0.4180   -8084.8054  0.4181 
   00045    0.4196   -8105.7814  0.4161 
   00046    0.4236   -8102.6612  0.4180 
   00047    0.4412   -8109.6015  0.4155 
   00048    0.4176   -8087.0144  0.4133 
   00049    0.4228   -8075.2577  0.4113 
   00050    0.4496   -8038.2726  0.4124 
   00051    0.4408   -8044.2953  0.4118 
   00052    0.4252   -8064.4992  0.4125 
   00053    0.4456   -8087.9830  0.4150 
   00054    0.4160   -8092.7575  0.4108 
   00055    0.4484   -8102.3350  0.4054 
   00056    0.4240   -8103.5961  0.4009 
   00057    0.4260   -8104.2068  0.3967 
   00058    0.4240   -8120.8071  0.4067 
   00059    0.4156   -8107.1446  0.4063 
   00060    0.4192   -8158.9934  0.4203 
   00061    0.4244   -8178.7288  0.4252 
   00062    0.4244   -8211.1660  0.4197 
   00063    0.4048   -8197.6100  0.4181 
   00064    0.4176   -8225.6208  0.4227 
   00065    0.4080   -8245.6772  0.4186 
   00066    0.4048   -8250.6681  0.4151 
   00067    0.4200   -8226.4023  0.4239 
   00068    0.4404   -8192.7048  0.4218 
   00069    0.4020   -8214.8166  0.4217 
   00070    0.4132   -8202.5657  0.4222 
   00071    0.4252   -8212.6074  0.4223 
   00072    0.4392   -8188.7955  0.4215 
   00073    0.4300   -8188.9937  0.4146 
   00074    0.4176   -8204.9226  0.4093 
   00075    0.4240   -8162.6800  0.4135 
   00076    0.4312   -8190.8199  0.4085 
   00077    0.4284   -8219.4328  0.4059 
   00078    0.4116   -8231.9753  0.4055 
   00079    0.4172   -8232.2268  0.4057 
   00080    0.4356   -8236.5344  0.4090 
   00081    0.4212   -8215.2377  0.4174 
   00082    0.4224   -8218.6092  0.4150 
   00083    0.4144   -8259.6286  0.4179 
   00084    0.4132   -8268.7040  0.4187 
   00085    0.4252   -8268.3761  0.4236 
   00086    0.4076   -8259.2483  0.4231 
   00087    0.4144   -8244.8917  0.4263 
   00088    0.4164   -8255.9817  0.4315 
   00089    0.4168   -8241.7266  0.4337 
   00090    0.4188   -8241.9746  0.4365 
   00091    0.4308   -8212.8655  0.4381 
   00092    0.4208   -8240.1953  0.4340 
   00093    0.4088   -8250.4063  0.4379 
   00094    0.4120   -8262.2437  0.4354 
   00095    0.3992   -8257.2053  0.4371 
   00096    0.4212   -8274.8332  0.4364 
   00097    0.4240   -8251.9393  0.4342 
   00098    0.4200   -8259.2268  0.4267 
   00099    0.4160   -8298.1389  0.4284 
   00100    0.4140   -8343.2872  0.4296 
   00101    0.4220   -8302.5805  0.4284 
   00102    0.4080   -8316.4804  0.4252 
   00103    0.4208   -8295.4328  0.4240 
   00104    0.3924   -8255.8398  0.4294 
   00105    0.4172   -8271.4022  0.4293 
   00106    0.4288   -8268.6887  0.4250 
   00107    0.4224   -8264.5729  0.4243 
   00108    0.4384   -8264.0473  0.4297 
   00109    0.4144   -8241.1494  0.4267 
   00110    0.4208   -8327.9033  0.4271 
   00111    0.4268   -8339.1666  0.4295 
   00112    0.3908   -8350.2202  0.4296 
   00113    0.4052   -8334.4281  0.4298 
   00114    0.4164   -8324.6711  0.4346 
   00115    0.4324   -8276.5130  0.4330 
   00116    0.4144   -8275.4171  0.4333 
   00117    0.4012   -8298.9765  0.4323 
   00118    0.4192   -8294.2549  0.4307 
   00119    0.4068   -8324.5592  0.4314 
   00120    0.4120   -8277.2067  0.4353 
   00121    0.4168   -8312.5883  0.4386 
   00122    0.4160   -8313.3410  0.4428 
   00123    0.4164   -8318.9093  0.4422 
   00124    0.4196   -8332.4890  0.4480 
   00125    0.4328   -8333.8441  0.4425 
   00126    0.4128   -8321.1577  0.4515 
   00127    0.4100   -8361.0612  0.4510 
   00128    0.4028   -8315.1352  0.4481 
   00129    0.4188   -8323.6275  0.4494 
   00130    0.3988   -8398.6185  0.4566 
   00131    0.4084   -8361.3137  0.4607 
   00132    0.4160   -8370.1466  0.4648 
   00133    0.4180   -8313.9256  0.4688 
   00134    0.4164   -8319.1435  0.4710 
   00135    0.4252   -8388.0510  0.4752 
   00136    0.4148   -8365.8574  0.4720 
   00137    0.4204   -8372.2943  0.4743 
   00138    0.4060   -8414.6970  0.4738 
   00139    0.4088   -8418.2459  0.4739 
   00140    0.4172   -8396.0470  0.4776 
   00141    0.4232   -8375.3086  0.4757 
   00142    0.4076   -8429.4320  0.4708 
   00143    0.4160   -8465.3400  0.4746 
   00144    0.4168   -8456.0544  0.4767 
   00145    0.4184   -8443.3615  0.4726 
   00146    0.3872   -8483.4194  0.4794 
   00147    0.4100   -8473.4874  0.4800 
   00148    0.4040   -8448.9986  0.4756 
   00149    0.4044   -8419.4034  0.4746 
   00150    0.4208   -8381.0857  0.4766 
