#=====================================================
# File created:        Wed-06-Mar-2024-at-05-31-41PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.036886
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2481.5466  0.2583 
   00001    0.6704   -3712.2505  0.2656 
   00002    0.6048   -4518.5219  0.2846 
   00003    0.5916   -5108.0802  0.2842 
   00004    0.5604   -5519.4109  0.2868 
   00005    0.5376   -5858.2345  0.2862 
   00006    0.5268   -6142.3533  0.2872 
   00007    0.5168   -6349.6782  0.2959 
   00008    0.5092   -6538.9479  0.3052 
   00009    0.4776   -6737.1775  0.3095 
   00010    0.4692   -6849.0393  0.3058 
   00011    0.4732   -6936.4940  0.3043 
   00012    0.4656   -6978.6700  0.3012 
   00013    0.4632   -7067.7449  0.3006 
   00014    0.4620   -7124.1950  0.3107 
   00015    0.4632   -7245.9684  0.3167 
   00016    0.4696   -7245.1258  0.3200 
   00017    0.4600   -7316.7653  0.3192 
   00018    0.4600   -7427.4066  0.3263 
   00019    0.4436   -7466.1572  0.3331 
   00020    0.4240   -7507.7467  0.3362 
   00021    0.4600   -7547.1099  0.3373 
   00022    0.4536   -7582.5268  0.3351 
   00023    0.4516   -7624.8656  0.3374 
   00024    0.4496   -7667.8405  0.3391 
   00025    0.4404   -7747.5817  0.3410 
   00026    0.4296   -7785.3966  0.3482 
   00027    0.4328   -7840.4159  0.3572 
   00028    0.4180   -7847.8623  0.3538 
   00029    0.4252   -7846.6110  0.3502 
   00030    0.4564   -7876.3411  0.3517 
   00031    0.4432   -7841.2422  0.3527 
   00032    0.4592   -7877.8040  0.3516 
   00033    0.4480   -7889.6942  0.3500 
   00034    0.4312   -7911.4663  0.3508 
   00035    0.4408   -7902.4016  0.3440 
   00036    0.4412   -7870.0356  0.3411 
   00037    0.4372   -7897.8156  0.3429 
   00038    0.4324   -7891.8081  0.3442 
   00039    0.4296   -7937.0449  0.3461 
   00040    0.4276   -7971.1064  0.3425 
   00041    0.4408   -8007.1104  0.3491 
   00042    0.4392   -7978.3162  0.3479 
   00043    0.4300   -8001.6618  0.3426 
   00044    0.4320   -8080.7884  0.3436 
   00045    0.4124   -8074.2910  0.3478 
   00046    0.4348   -8044.4955  0.3424 
   00047    0.4172   -8075.4182  0.3422 
   00048    0.4280   -8102.2679  0.3427 
   00049    0.4320   -8107.4458  0.3437 
   00050    0.4320   -8095.7314  0.3425 
